time,distance,velocity_smooth,altitude,grade_smooth
   28,    223.7,            9.34,     82.6,          5.2
   29,    233.7,            9.56,     83.2,          5.1
   30,    243.5,            9.62,     83.7,          5.4
   31,    253.1,            9.66,     84.2,          5.2
   32,    262.7,             9.7,     84.7,          5.1
   33,      272,            9.66,     85.2,            5
   34,    280.6,            9.38,     85.6,          5.2
   35,      289,             9.1,       86,            5
   36,    297.6,             8.9,     86.5,          5.2
   37,    306.2,             8.7,     86.9,          5.4
   38,    315.1,            8.62,     87.4,          5.3
   39,    324.1,             8.7,     87.9,          5.3
   40,    333.2,            8.84,     88.4,            5
   41,      342,            8.88,     88.8,          4.7
   42,      351,            8.96,     89.2,          4.5
   43,    359.9,            8.96,     89.6,          4.8
   44,    368.6,             8.9,       90,          4.7
   45,    377.6,            8.88,     90.5,          4.9
   46,      387,               9,     90.9,          4.8
   47,    396.6,            9.12,     91.4,          4.8
   48,    406.1,            9.24,     91.8,          5.1
   49,    415.4,            9.36,     92.3,          4.9
   50,    424.4,            9.36,     92.8,          5.3
   51,    433.3,            9.26,     93.2,          5.4
   52,      442,            9.08,     93.7,          5.4
   53,    450.8,            8.94,     94.2,          5.7
   54,    459.7,            8.86,     94.7,          5.4
   55,    468.4,             8.8,     95.2,          5.5
   56,    476.9,            8.72,     95.6,          4.9
   57,    485.6,            8.72,     96.1,          4.6
   58,    494.5,            8.74,     96.4,          4.5
   59,    503.5,            8.76,     96.8,          3.9
   60,    512.5,            8.82,     97.2,          4.2
   61,    521.5,            8.92,     97.5,          4.2
   62,    530.4,            8.96,     97.9,          4.1
   63,    539.6,            9.02,     98.3,          4.4
   64,    548.8,            9.06,     98.7,          4.3
   65,    558.1,            9.12,     99.1,          4.1
   66,    567.2,            9.14,     99.5,          4.2
   67,    576.1,            9.14,     99.8,          3.9
   68,    584.7,            9.02,    100.2,          3.7
   69,    593.6,            8.96,    100.5,          3.9
   70,    602.6,             8.9,    100.8,          4.1
   71,      612,            8.96,    101.2,          4.3
   72,    621.6,             9.1,    101.7,          4.6
   73,      631,            9.26,    102.1,          4.7
   74,    639.8,            9.24,    102.5,          4.7
   75,    647.8,            9.04,    102.9,          4.7
   76,    655.3,            8.66,    103.3,          4.5
   77,      663,            8.28,    103.6,          4.5
   78,      671,               8,    103.9,          4.2
   79,      679,            7.84,    104.3,          4.7
   80,      686,            7.64,    104.6,          4.9
   81,    692.8,             7.5,      105,          4.8
   82,    699.7,            7.34,    105.3,          4.9
   83,    707.9,            7.38,    105.7,          4.8
   84,    716.6,            7.52,    106.1,          4.8
   85,    724.2,            7.64,    106.5,          4.8
   86,    735.4,            8.52,      107,          4.6
   87,    747.1,            9.48,    107.6,          4.4
   88,    757.7,            9.96,      108,          4.3
   89,    767.8,           10.24,    108.4,          3.7
   90,    777.7,            10.7,    108.8,          3.8
   91,    787.6,           10.44,    109.1,          3.8
   92,    797.7,           10.12,    109.5,          3.6
   93,    807.4,            9.94,    109.9,            4
   94,    816.5,            9.74,    110.2,          4.1
   95,    825.4,            9.54,    110.6,          4.4
   96,    834.4,            9.36,      111,          4.6
   97,    843.6,            9.18,    111.5,          4.8
   98,    853.4,             9.2,    111.9,          4.8
   99,    862.7,            9.24,    112.4,          4.8
  100,      872,            9.32,    112.8,            5
  101,      881,            9.32,    113.3,          5.1
  102,    889.7,            9.22,    113.7,          5.2
  103,    898.3,            8.98,    114.2,          4.8
  104,    906.5,            8.76,    114.6,          4.8
  105,    914.6,            8.52,    114.9,          4.6
  106,    922.7,            8.34,    115.3,          4.3
  107,    930.9,            8.24,    115.7,          4.7
  108,    938.7,            8.08,      116,          4.4
  109,    946.5,               8,    116.4,          4.3
  110,    954.8,            8.04,    116.7,          4.8
  111,    963.4,            8.14,    117.1,          4.6
  112,    972.3,            8.28,    117.6,          5.1
  113,    981.2,             8.5,      118,          5.2
  114,    989.8,            8.66,    118.5,            5
  115,      998,            8.64,    118.9,          5.2
  116,   1006.5,            8.62,    119.3,          4.9
  117,   1015.7,            8.68,    119.8,          4.8
  118,   1024.8,            8.72,    120.2,          4.9
  119,   1033.3,             8.7,    120.6,          4.7
  120,   1041.4,            8.68,      121,          4.8
  121,   1049.5,             8.6,    121.4,          4.9
  122,   1058.4,            8.54,    121.8,          5.3
  123,   1068.2,            8.68,    122.3,          5.2
  124,   1079.4,            9.22,      123,          5.2
  125,     1090,            9.72,    123.5,            5
  126,   1098.7,            9.84,    123.9,          4.2
  127,   1106.4,             9.6,    124.2,          3.8
  128,   1115.1,            9.38,    124.5,          3.4
  129,   1124.2,            8.96,    124.8,          3.1
  130,   1134.1,            8.82,    125.1,          3.3
  131,   1144.6,            9.18,    125.4,          3.2
  132,   1154.7,            9.66,    125.8,          3.3
  133,   1164.5,            9.88,    126.1,          3.1
  134,   1173.9,            9.94,    126.4,          2.8
  135,   1183.4,            9.86,    126.6,          3.1
  136,   1193.3,            9.74,    126.9,          3.2
  137,   1203.7,             9.8,    127.3,          3.7
  138,     1214,             9.9,    127.7,          3.7
  139,     1224,           10.02,    128.1,          3.8
  140,     1234,           10.12,    128.4,          3.6
  141,   1243.4,           10.02,    128.8,          3.4
  142,   1252.4,            9.74,    129.1,          3.8
  143,   1261.8,            9.56,    129.4,          3.7
  144,   1271.3,            9.46,    129.8,          3.7
  145,   1280.9,            9.38,    130.2,          3.9
  146,   1290.6,            9.44,    130.5,          3.6
  147,   1300.2,            9.56,    130.9,          3.6
  148,   1310.3,             9.7,    131.2,          3.5
  149,   1320.3,             9.8,    131.6,          3.2
  150,   1330.2,            9.86,    131.9,          3.5
  151,   1340.5,            9.98,    132.2,          3.2
  152,   1350.8,           10.12,    132.6,          3.4
  153,   1360.9,           10.12,    132.9,          3.6
  154,   1371.4,           10.22,    133.3,          3.4
  155,   1381.9,           10.34,    133.7,          3.3
  156,   1392.5,            10.4,      134,          3.3
  157,   1403.2,           10.48,    134.3,            3
  158,   1413.9,            10.6,    134.7,          3.1
  159,   1424.6,           10.64,      135,          3.1
  160,     1435,           10.62,    135.3,          2.9
  161,   1445.5,            10.6,    135.6,          2.6
  162,   1455.8,           10.52,    135.9,          2.7
  163,   1466.2,           10.46,    136.1,          2.9
  164,   1476.5,           10.38,    136.4,          3.1
  165,   1487.2,           10.44,    136.8,          3.5
  166,   1497.9,           10.48,    137.2,          3.7
  167,   1508.7,           10.58,    137.6,          3.6
  168,   1519.8,           10.72,      138,          3.6
  169,   1531.2,           10.94,    138.4,          3.1
  170,   1542.5,           11.06,    138.8,          2.6
  171,   1553.9,            11.2,      139,            2
  172,   1565.2,            11.3,    139.2,          1.8
  173,   1576.4,           11.32,    139.3,            2
  174,   1587.5,           11.26,    139.6,          2.1
  175,   1598.2,           11.14,    139.9,          2.6
  176,     1609,           11.02,    140.1,          2.6
  177,   1619.5,           10.86,    140.4,          2.6
  178,   1630.1,           10.74,    140.7,          2.7
  179,   1640.1,           10.52,      141,          2.5
  180,   1650.3,           10.42,    141.2,          2.2
  181,   1660.3,           10.26,    141.4,          2.2
  182,   1670.6,           10.22,    141.6,          2.4
  183,   1681.2,           10.22,    141.9,          2.9
  184,   1691.5,           10.28,    142.2,            3
  185,   1702.4,           10.42,    142.6,          2.7
  186,   1713.6,           10.66,    142.9,          2.4
  187,   1724.9,           10.86,    143.1,            2
  188,   1736.4,           11.04,    143.3,          1.7
  189,   1747.9,           11.28,    143.5,          1.7
  190,   1759.5,           11.42,    143.7,          1.5
  191,   1770.8,           11.44,    143.9,          1.3
  192,   1782.1,           11.44,      144,          1.1
  193,   1793.6,           11.44,    144.1,          0.9
  194,   1805.6,           11.54,    144.2,          0.8
  195,   1817.8,           11.66,    144.3,          0.8
  196,   1829.9,           11.82,    144.4,            1
  197,   1842.2,           12.02,    144.5,          1.2
  198,   1854.3,           12.14,    144.7,          1.4
  199,   1866.3,           12.14,    144.9,          1.7
  200,   1878.4,           12.12,    145.1,          1.7
  201,   1890.4,            12.1,    145.3,          1.9
  202,   1902.3,           12.02,    145.5,          2.1
  203,     1914,           11.94,    145.8,          2.6
  204,   1925.8,            11.9,    146.1,            3
  205,   1937.3,           11.78,    146.5,          3.3
  206,   1948.8,           11.68,    146.9,          3.7
  207,   1960.1,           11.56,    147.3,            4
  208,   1971.3,           11.46,    147.8,          4.1
  209,   1982.3,            11.3,    148.3,          3.9
  210,     1993,           11.14,    148.7,          3.5
  211,   2003.6,           10.96,      149,          3.1
  212,   2013.9,           10.76,    149.3,          3.2
  213,     2024,           10.54,    149.6,          3.2
  214,   2034.1,           10.36,      150,          3.7
  215,   2044.1,           10.22,    150.3,          4.5
  216,   2054.1,            10.1,    150.8,          4.8
  217,   2064.1,           10.04,    151.4,          5.3
  218,     2074,              10,    151.9,          5.2
  219,   2083.9,            9.96,    152.4,            5
  220,   2094.2,           10.02,    152.9,          4.8
  221,   2104.2,           10.02,    153.4,          4.8
  222,   2113.9,            9.96,    153.8,          4.9
  223,   2123.6,            9.92,    154.3,          4.9
  224,   2133.3,            9.88,    154.8,          4.9
  225,   2142.9,            9.74,    155.3,          4.9
  226,   2152.7,             9.7,    155.7,          4.7
  227,   2162.4,             9.7,    156.2,          4.4
  228,   2171.9,            9.66,    156.6,          4.5
  229,   2181.8,             9.7,      157,          4.1
  230,   2190.6,            9.54,    157.4,            4
  231,   2201.1,            9.68,    157.8,          3.8
  232,   2211.7,            9.86,    158.2,          3.4
  233,   2221.6,            9.94,    158.5,          3.1
  234,   2231.9,           10.02,    158.8,          2.9
  235,   2242.7,           10.42,    159.1,          2.6
  236,   2253.4,           10.46,    159.4,          2.6
  237,   2263.9,           10.44,    159.6,          2.1
  238,   2274.6,            10.6,    159.9,          1.9
  239,   2285.4,            10.7,      160,          1.8
  240,   2296.1,           10.68,    160.2,          1.6
  241,   2307.3,           10.78,    160.4,            2
  242,   2318.7,           10.96,    160.6,            2
  243,     2330,           11.08,    160.9,            2
  244,   2341.4,            11.2,    161.1,          1.9
  245,   2353.1,            11.4,    161.3,          2.1
  246,   2365.1,           11.56,    161.5,          1.8
  247,   2377.9,           11.84,    161.9,          1.6
  248,   2390.3,           12.06,      162,          1.6
  249,   2402.5,           12.22,    162.1,          1.2
  250,   2414.8,           12.34,    162.3,          1.6
  251,   2427.6,            12.5,    162.5,          1.8
  252,   2440.4,            12.5,    162.8,            2
  253,   2453.1,           12.56,      163,          2.2
  254,   2465.7,           12.64,    163.3,            2
  255,   2478.1,           12.66,    163.6,            2
  256,   2490.2,           12.52,    163.8,          1.9
  257,   2502.1,           12.34,      164,          1.9
  258,   2514.1,            12.2,    164.2,          1.9
  259,     2526,           12.06,    164.5,          1.9
  260,   2538.1,              12,    164.7,          1.9
  261,     2550,           11.96,    164.9,          1.9
  262,   2561.8,           11.94,    165.1,          1.7
  263,   2573.7,           11.92,    165.4,          1.7
  264,   2585.2,           11.84,    165.5,          1.7
  265,   2596.8,           11.74,    165.7,          1.5
  266,   2608.1,           11.62,    165.9,            2
  267,   2619.1,           11.46,    166.1,          2.3
  268,   2629.9,           11.24,    166.4,          2.3
  269,   2640.7,            11.1,    166.7,          2.6
  270,   2651.4,           10.92,    166.9,          2.6
  271,   2662.2,           10.82,    167.2,          2.1
  272,     2673,           10.78,    167.5,          1.8
  273,     2684,           10.82,    167.6,            2
  274,   2695.1,           10.88,    167.7,          2.3
  275,   2706.2,           10.96,    168.1,          3.2
  276,   2717.1,           10.98,    168.5,          4.1
  277,   2728.1,           11.02,      169,          4.7
  278,   2738.8,           10.96,    169.5,          4.9
  279,   2749.2,           10.82,    170.1,          5.3
  280,   2759.6,           10.68,    170.6,          5.6
  281,   2769.8,           10.54,    171.2,          5.5
  282,   2779.7,           10.32,    171.8,          5.6
  283,   2789.4,           10.12,    172.3,          5.5
  284,   2798.9,            9.94,    172.8,          5.2
  285,   2807.8,            9.64,    173.3,          5.3
  286,   2816.4,            9.32,    173.7,          5.1
  287,     2825,            9.06,    174.2,          5.1
  288,   2834.2,            8.96,    174.6,          5.2
  289,   2843.4,             8.9,    175.1,          5.2
  290,   2852.6,            8.96,    175.6,          5.2
  291,   2861.8,            9.08,    176.1,            5
  292,   2870.7,            9.14,    176.5,          4.6
  293,   2879.4,            9.04,    176.9,          4.3
  294,   2887.2,            8.76,    177.2,          4.5
  295,   2894.3,            8.34,    177.5,          4.5
  296,     2902,            8.04,    177.9,          4.5
  297,   2910.7,               8,    178.3,          4.7
  298,   2920.4,             8.2,    178.7,          4.7
  299,   2930.3,            8.62,    179.2,          4.9
  300,   2940.1,            9.16,    179.7,          5.2
  301,   2949.6,            9.52,    180.2,          5.2
  302,   2959.1,            9.68,    180.7,          5.2
  303,   2968.7,            9.66,    181.2,            5
  304,   2978.2,            9.58,    181.7,            5
  305,   2987.6,             9.5,    182.1,          4.9
  306,   2996.8,            9.44,    182.6,          4.6
  307,   3005.7,            9.32,      183,            5
  308,   3014.9,            9.24,    183.4,            5
  309,   3023.9,            9.14,    183.9,          5.5
  310,     3033,            9.08,    184.4,          6.1
  311,   3042.3,             9.1,      185,          6.1
  312,   3051.2,             9.1,    185.6,          6.1
  313,     3060,            9.02,    186.1,          4.8
  314,     3069,            9.02,    186.6,          3.4
  315,   3077.9,            8.98,    186.7,          2.8
  316,   3086.8,             8.9,    186.8,          2.5
  317,   3095.9,            8.94,    187.1,          3.6
  318,     3105,               9,    187.5,          4.5
  319,   3113.9,            8.98,      188,          4.8
  320,   3122.7,            8.96,    188.4,          5.1
  321,   3131.3,             8.9,    188.8,          4.7
  322,   3140.4,             8.9,    189.3,          4.6
  323,     3150,               9,    189.7,          4.6
  324,   3159.3,            9.08,    190.1,          4.3
  325,   3168.3,            9.12,    190.5,          4.1
  326,   3177.3,             9.2,    190.9,          4.2
  327,   3186.2,            9.16,    191.2,          4.2
  328,   3195.1,            9.02,    191.6,            4
  329,   3203.8,             8.9,      192,          4.3
  330,   3212.6,            8.86,    192.3,          4.3
  331,   3221.1,            8.76,    192.7,          4.3
  332,   3229.6,            8.68,    193.1,          4.6
  333,   3238.5,            8.68,    193.5,          4.5
  334,   3247.6,            8.76,    193.9,          4.5
  335,   3256.6,             8.8,    194.3,          4.4
  336,   3265.5,            8.88,    194.7,          4.5
  337,   3274.5,            8.98,    195.1,          4.8
  338,   3283.4,            8.98,    195.5,          5.1
  339,     3292,            8.88,      196,          5.1
  340,   3300.9,            8.86,    196.5,          5.5
  341,   3309.6,            8.82,    196.9,          5.2
  342,   3318.2,            8.74,    197.4,          5.2
  343,   3326.9,             8.7,    197.8,          5.2
  344,   3335.5,             8.7,    198.3,          5.2
  345,     3344,            8.62,    198.7,          5.2
  346,   3352.5,            8.58,    199.2,            5
  347,   3361.2,             8.6,    199.6,            5
  348,   3369.6,            8.54,      200,          4.7
  349,   3377.9,            8.48,    200.4,          4.5
  350,   3386.4,            8.48,    200.8,          4.5
  351,   3394.9,            8.48,    201.1,          4.5
  352,     3403,            8.36,    201.5,          4.3
  353,     3411,            8.28,    201.9,          4.7
  354,   3419.1,            8.24,    202.2,          4.7
  355,   3427.1,            8.14,    202.6,          4.7
  356,   3435.2,            8.06,      203,            5
  357,   3443.2,            8.04,    203.4,            5
  358,   3451.1,            8.02,    203.8,            5
  359,   3459.1,               8,    204.2,          4.9
  360,   3467.2,            8.02,    204.6,          4.9
  361,   3475.7,             8.1,      205,          4.8
  362,     3484,            8.16,    205.4,          4.7
  363,   3492.5,            8.28,    205.8,          4.6
  364,   3501.4,            8.46,    206.2,          4.5
  365,   3510.6,            8.68,    206.6,          4.5
  366,   3519.4,            8.74,      207,          4.5
  367,     3528,             8.8,    207.4,          4.9
  368,   3536.6,            8.82,    207.8,          4.8
  369,   3545.4,             8.8,    208.3,          4.8
  370,   3554.5,            8.78,    208.7,          4.7
  371,   3563.7,            8.86,    209.1,          4.5
  372,   3572.5,             8.9,    209.5,          4.8
  373,   3581.3,            8.94,    209.9,          5.1
  374,   3590.2,            8.96,    210.4,          5.3
  375,   3599.1,            8.92,    210.9,          5.6
  376,   3608.1,            8.88,    211.4,          5.8
  377,   3616.9,            8.88,    211.9,          5.6
  378,   3624.9,            8.72,    212.4,          5.7
  379,   3632.9,            8.54,    212.8,          5.8
  380,   3641.2,            8.42,    213.3,          5.4
  381,   3649.9,            8.36,    213.8,          5.5
  382,   3658.5,            8.32,    214.2,          5.2
  383,   3667.2,            8.46,    214.7,          4.9
  384,   3675.8,            8.58,    215.1,            5
  385,   3684.3,            8.62,    215.5,          4.8
  386,   3692.6,            8.54,    215.9,          4.8
  387,   3700.7,            8.44,    216.3,          4.8
  388,     3709,            8.36,    216.7,          4.8
  389,   3717.6,            8.36,    217.1,          4.1
  390,   3725.9,            8.32,    217.5,          3.5
  391,   3734.6,             8.4,    217.7,          3.2
  392,   3743.2,             8.5,    217.9,          3.4
  393,     3752,             8.6,    218.2,          4.3
  394,   3760.8,            8.64,    218.7,          5.2
  395,   3769.5,            8.72,    219.2,          5.8
  396,     3778,            8.68,    219.7,          5.3
  397,   3786.4,            8.64,    220.2,          4.2
  398,   3794.8,            8.56,    220.5,          3.3
  399,     3803,            8.44,    220.6,          3.3
  400,   3811.4,            8.38,    220.8,          3.6
  401,   3819.6,            8.32,    221.3,          4.8
  402,   3827.8,            8.28,    221.7,          5.5
  403,     3836,            8.24,    222.2,          5.4
  404,   3844.4,            8.28,    222.6,          5.7
  405,   3852.7,            8.26,    223.1,          5.4
  406,   3861.1,             8.3,    223.6,          5.7
  407,   3869.5,            8.34,      224,          5.4
  408,   3877.8,            8.36,    224.5,          5.1
  409,   3886.2,            8.36,    224.9,          5.3
  410,   3894.6,            8.38,    225.3,            5
  411,   3903.2,            8.42,    225.8,          5.3
  412,   3911.6,            8.42,    226.2,          5.3
  413,   3920.1,            8.46,    226.7,          4.9
  414,   3928.7,             8.5,    227.1,          5.1
  415,   3937.6,             8.6,    227.5,          4.8
  416,   3946.6,            8.68,      228,            5
  417,   3955.6,             8.8,    228.4,          5.3
  418,   3964.5,            8.88,    228.9,          5.1
  419,   3973.2,             8.9,    229.4,          5.2
  420,   3981.7,            8.82,    229.8,          5.2
  421,   3990.3,            8.74,    230.2,            5
  422,   3998.9,            8.66,    230.7,            5
  423,   4007.3,            8.56,    231.1,            5
  424,   4015.7,             8.5,    231.5,          4.8
  425,     4024,            8.46,    231.9,          4.9
  426,   4032.3,             8.4,    232.3,          4.9
  427,   4040.2,            8.26,    232.7,          4.8
  428,   4048.6,            8.26,    233.1,          5.1
  429,   4057.1,            8.28,    233.5,            5
  430,   4065.5,             8.3,      234,            5
  431,     4074,            8.34,    234.4,          5.1
  432,   4082.3,            8.42,    234.8,          4.5
  433,   4090.5,            8.38,    235.2,          4.6
  434,   4098.5,            8.28,    235.5,          4.6
  435,   4106.6,            8.22,    235.9,          4.9
  436,   4114.9,            8.18,    236.3,          5.2
  437,   4123.2,            8.18,    236.8,          5.2
  438,   4131.5,             8.2,    237.2,          5.5
  439,   4139.6,            8.22,    237.6,          5.2
  440,   4147.9,            8.26,    238.1,          5.5
  441,   4156.2,            8.26,    238.5,          5.5
  442,   4164.4,            8.24,      239,          5.5
  443,   4172.5,             8.2,    239.4,          5.8
  444,   4180.5,            8.18,    239.9,          5.5
  445,   4188.9,             8.2,    240.4,          5.8
  446,   4196.9,            8.14,    240.8,          4.9
  447,     4205,            8.12,    241.3,            4
  448,   4213.2,            8.14,    241.5,          3.4
  449,   4221.3,            8.16,    241.7,          3.1
  450,   4229.5,            8.12,    241.9,            4
  451,   4237.6,            8.14,    242.3,          4.7
  452,   4245.6,            8.12,    242.8,          5.3
  453,   4253.3,            8.02,    243.2,          5.6
  454,   4261.4,            8.02,    243.6,          5.6
  455,   4269.7,            8.04,    244.1,          5.5
  456,   4277.8,            8.04,    244.6,          5.8
  457,   4285.9,            8.06,      245,          5.9
  458,     4294,            8.14,    245.5,          5.9
  459,     4302,            8.12,      246,          6.3
  460,     4310,            8.06,    246.5,          6.1
  461,   4317.7,            7.98,      247,          6.1
  462,   4325.3,            7.88,    247.4,          6.2
  463,     4333,             7.8,    247.9,          6.2
  464,   4340.8,            7.76,    248.4,          6.5
  465,   4348.4,            7.68,    248.9,          6.6
  466,   4356.1,            7.68,    249.4,            7
  467,   4363.5,            7.64,    249.9,            7
  468,     4371,             7.6,    250.5,            7
  469,   4378.4,            7.52,      251,          6.9
  470,   4384.7,            7.26,    251.4,          6.8
  471,   4392.5,            7.28,    251.9,          6.9
  472,   4400.2,            7.34,    252.5,            7
  473,   4407.5,             7.3,      253,          7.2
  474,   4414.7,            7.26,    253.5,            7
  475,   4421.6,            7.38,      254,          6.8
  476,   4428.6,            7.22,    254.5,          6.9
  477,   4435.5,            7.06,    254.9,          6.5
  478,   4442.2,            6.94,    255.4,          6.1
  479,   4449.1,            6.88,    255.8,          6.4
  480,   4456.4,            6.96,    256.2,          5.8
  481,   4463.8,            7.04,    256.7,            6
  482,   4471.4,            7.18,    257.1,            6
  483,     4479,            7.36,    257.6,          5.5
  484,   4486.6,             7.5,      258,          5.8
  485,   4494.5,            7.62,    258.4,          5.5
  486,   4502.2,            7.68,    258.9,          5.7
  487,     4510,            7.72,    259.3,          5.7
  488,     4518,             7.8,    259.8,          5.4
  489,   4525.9,            7.86,    260.2,          5.4
  490,   4533.6,            7.82,    260.6,          5.3
  491,   4541.6,            7.88,      261,          5.3
  492,   4549.8,            7.96,    261.5,          4.8
  493,   4558.2,            8.04,    261.9,          4.8
  494,   4566.7,            8.16,    262.2,          4.2
  495,   4575.2,            8.32,    262.6,          4.2
  496,   4583.4,            8.36,    262.9,          4.2
  497,   4591.7,            8.38,    263.3,          3.9
  498,   4600.1,            8.38,    263.6,          3.8
  499,   4608.8,            8.42,    263.9,          3.5
  500,   4617.5,            8.46,    264.2,          3.2
  501,   4626.1,            8.54,    264.5,          3.2
  502,   4634.6,            8.58,    264.7,          2.8
  503,   4643.5,            8.68,      265,          2.5
  504,   4652.6,            8.76,    265.2,          2.5
  505,     4662,             8.9,    265.4,          2.4
  506,   4671.3,            9.04,    265.6,          2.4
  507,   4680.9,            9.26,    265.9,          2.1
  508,   4690.8,            9.46,    266.1,            2
  509,   4700.9,            9.66,    266.2,          1.7
  510,   4711.2,            9.84,    266.4,          1.7
  511,   4721.5,           10.04,    266.6,          1.9
  512,   4731.9,            10.2,    266.8,          1.9
  513,   4742.2,           10.28,      267,          2.1
  514,   4752.6,           10.34,    267.2,          2.1
  515,   4764.2,            10.6,    267.5,          2.2
  516,   4775.6,           10.82,    267.7,          2.4
  517,   4786.8,           10.98,      268,          2.2
  518,     4798,           11.16,    268.3,          2.4
  519,   4809.3,           11.34,    268.5,          2.2
  520,   4820.8,           11.32,    268.8,          2.2
  521,   4831.9,           11.26,      269,          2.2
  522,   4843.1,           11.26,    269.3,          1.8
  523,   4854.4,           11.28,    269.5,          1.6
  524,   4865.7,           11.28,    269.6,          1.1
  525,     4877,           11.24,    269.7,          0.9
  526,   4888.3,           11.28,    269.8,          0.9
  527,   4899.7,           11.32,    269.9,          1.1
  528,   4911.3,           11.38,      270,          1.1
  529,     4923,           11.46,    270.2,          1.1
  530,   4934.7,           11.54,    270.3,            1
  531,   4946.7,           11.68,    270.4,          0.8
  532,   4959.1,           11.88,    270.5,          0.6
  533,   4971.3,              12,    270.6,          0.6
  534,   4983.4,           12.08,    270.6,          0.4
  535,   4995.6,           12.18,    270.7,          0.2
  536,   5007.7,            12.2,    270.7,            0
  537,   5019.8,           12.14,    270.7,         -0.2
  538,     5032,           12.14,    270.6,         -0.4
  539,   5044.6,           12.24,    270.6,         -0.6
  540,   5057.5,           12.38,    270.5,         -0.4
  541,   5070.3,           12.52,    270.4,         -0.4
  542,   5083.2,           12.68,    270.4,            0
  543,   5096.1,           12.82,    270.4,          0.2
  544,   5108.9,           12.86,    270.5,          0.4
  545,   5121.8,           12.86,    270.5,          0.6
  546,   5134.7,           12.88,    270.6,          0.4
  547,   5147.6,           12.88,    270.7,          0.6
  548,   5160.5,           12.88,    270.7,          0.6
  549,   5173.2,           12.86,    270.8,          0.6
  550,     5186,           12.84,    270.9,          0.6
  551,   5198.8,           12.82,      271,          0.6
  552,   5211.6,            12.8,      271,          0.6
  553,   5224.4,           12.78,    271.1,          0.6
  554,   5237.2,            12.8,    271.2,          0.8
  555,     5250,            12.8,    271.3,          0.6
  556,   5262.9,           12.82,    271.4,          0.6
  557,     5276,           12.88,    271.4,          0.6
  558,   5289.3,           12.98,    271.5,          0.6
  559,   5302.8,           13.12,    271.6,          0.7
  560,   5316.3,           13.26,    271.7,          0.7
  561,   5329.8,           13.38,    271.8,          0.6
  562,   5342.9,           13.38,    271.9,          0.6
  563,     5356,           13.34,    271.9,          0.4
  564,   5369.3,            13.3,      272,          0.4
  565,   5382.7,           13.28,      272,          0.4
  566,   5396.1,           13.26,    272.1,          0.4
  567,   5409.4,            13.3,    272.1,          0.6
  568,   5422.7,           13.34,    272.2,          0.6
  569,   5435.9,           13.32,    272.3,            1
  570,   5448.7,            13.2,    272.4,            1
  571,   5461.3,           13.04,    272.6,          1.2
  572,   5473.7,           12.86,    272.7,          1.1
  573,   5485.8,           12.62,    272.9,          1.1
  574,   5496.3,           12.08,    272.9,          0.8
  575,   5508.8,           12.02,    273.1,          0.6
  576,     5521,           11.94,    273.1,          0.8
  577,   5532.7,            11.8,    273.2,          0.4
  578,   5544.3,            11.7,    273.3,          0.4
  579,   5556.6,           12.06,    273.3,          0.4
  580,   5569.6,           12.16,    273.3,          0.2
  581,   5582.9,           12.38,    273.4,          0.2
  582,   5596.1,           12.68,    273.4,          0.4
  583,   5609.5,           13.04,    273.4,          0.2
  584,     5623,           13.28,    273.5,          0.4
  585,   5636.5,           13.38,    273.5,          0.4
  586,     5650,           13.42,    273.6,          0.2
  587,   5663.8,           13.54,    273.6,          0.4
  588,   5677.8,           13.66,    273.6,          0.4
  589,   5691.7,           13.74,    273.7,          0.5
  590,   5705.5,            13.8,    273.8,          0.7
  591,   5719.2,           13.84,    273.9,          0.5
  592,     5733,           13.84,      274,          0.5
  593,   5746.8,            13.8,      274,          0.4
  594,   5760.9,           13.84,    274.1,          0.2
  595,   5775.2,           13.94,    274.1,          0.4
  596,   5789.4,           14.04,    274.1,          0.2
  597,   5803.5,            14.1,    274.2,          0.4
  598,   5817.6,           14.16,    274.2,          0.4
  599,   5831.6,           14.14,    274.3,          0.4
  600,   5845.7,            14.1,    274.3,          0.5
  601,   5859.9,            14.1,    274.4,          0.5
  602,   5874.1,           14.12,    274.5,          0.7
  603,   5888.4,           14.16,    274.6,          0.7
  604,   5902.9,           14.26,    274.7,          0.7
  605,   5917.6,           14.38,    274.8,          0.5
  606,   5932.2,           14.46,    274.9,          0.5
  607,     5945,           14.18,    274.9,          0.7
  608,   5959.7,           14.26,      275,          0.7
  609,   5975.2,           14.46,    275.2,          0.9
  610,   5989.6,            14.4,    275.3,          0.9
  611,   6003.5,           14.26,    275.4,          0.5
  612,   6017.5,            14.5,    275.5,          0.5
  613,   6031.7,            14.4,    275.5,          0.4
  614,     6046,           14.16,    275.6,          0.3
  615,   6060.5,           14.18,    275.6,          0.5
  616,   6074.7,           14.24,    275.7,          0.5
  617,   6088.8,           14.26,    275.8,          0.9
  618,   6103.1,           14.28,    275.9,          0.9
  619,   6117.3,           14.26,    276.1,          1.1
  620,   6131.4,           14.18,    276.2,          1.2
  621,   6145.6,           14.18,    276.4,          1.2
  622,   6159.6,           14.16,    276.6,          1.4
  623,   6173.5,           14.08,    276.8,          1.6
  624,   6187.4,           14.02,      277,          1.6
  625,   6201.3,           13.98,    277.3,          1.6
  626,   6215.2,           13.92,    277.5,          1.4
  627,   6229.1,            13.9,    277.7,          1.3
  628,   6242.9,           13.88,    277.8,          1.3
  629,   6256.6,           13.84,      278,          1.3
