 time, distance, velocity_smooth, altitude, grade_smooth
   0,      2.1,               0,      0.6,          3.4
   1,      3.9,             1.8,      0.7,          3.4
   2,      5.7,             1.8,      0.8,          3.3
   3,        8,           1.967,      0.8,          2.9
   4,       11,           2.225,      0.9,          2.5
   5,     14.2,            2.42,        1,          3.1
   6,     17.6,            2.74,      1.1,          3.2
   7,     20.7,               3,      1.2,          2.7
   8,     23.5,             3.1,      1.3,          2.7
   9,     25.5,             2.9,      1.3,          2.9
   10,     26.9,            2.54,      1.4,            2
   11,     28.9,            2.26,      1.4,          2.5
   12,     30.9,            2.04,      1.5,          1.8
   13,     33.3,            1.96,      1.5,          2.7
   14,     35.5,               2,      1.6,          1.9
   15,     37.9,             2.2,      1.6,          3.8
   16,     39.9,             2.2,      1.7,          3.2
   17,     41.6,            2.14,      1.7,          3.5
   18,     43.8,             2.1,      1.9,            4
   19,     44.8,            1.86,      1.9,          2.6
   20,     46.8,            1.78,        2,            3
   21,       48,            1.62,        2,          1.7
   22,     49.8,            1.64,        2,          1.8
   23,     51.6,            1.56,        2,          1.8
   24,     53.7,            1.78,      2.1,          1.7
   25,     55.7,            1.78,      2.1,          2.3
   26,       58,               2,      2.2,          1.9
   27,     61.3,             2.3,      2.2,          1.5
   28,     64.5,            2.58,      2.3,          1.4
   29,     68.7,               3,      2.3,          1.3
   30,     72.8,            3.42,      2.4,          1.2
   31,     76.8,            3.76,      2.4,          1.3
   32,     80.7,            3.88,      2.5,          0.7
   33,       84,             3.9,      2.5,          0.7
   34,     87.8,            3.82,      2.5,            0
   35,     90.2,            3.48,      2.5,            0
   36,     92.9,            3.22,      2.5,            0
   37,     95.2,             2.9,      2.5,            0
   38,     97.2,            2.64,      2.5,          0.9
   39,       99,            2.24,      2.5,          0.8
   40,    101.3,            2.22,      2.5,            1
   41,    103.9,             2.2,      2.6,          1.7
   42,    107.4,            2.44,      2.6,          1.6
   43,      111,            2.76,      2.7,          0.8
   44,      114,               3,      2.7,          1.6
   45,    116.8,             3.1,      2.7,          0.8
   46,    119.6,            3.14,      2.8,          0.8
   47,      123,            3.12,      2.8,          0.9
   48,      126,               3,      2.8,            0
   49,    128.5,             2.9,      2.8,            0
   50,    131.6,            2.96,      2.8,            0
   51,    134.8,            3.04,      2.8,            0
   52,    137.2,            2.84,      2.8,            0
   53,    140.1,            2.82,      2.8,            0
   54,      143,             2.9,      2.8,            0
   55,    146.3,            2.94,      2.8,            0
   56,    148.9,            2.82,      2.8,            0
   57,      152,            2.96,      2.8,            0
   58,    154.3,            2.84,      2.8,            0
   59,    156.5,             2.7,      2.8,          0.9
   60,    158.4,            2.42,      2.8,          0.9
   61,    160.5,            2.32,      2.8,          0.9
   62,    163.1,            2.22,      2.9,          0.8
   63,    165.5,            2.24,      2.9,          1.7
   64,      168,             2.3,      2.9,          0.8
   65,    170.2,            2.36,      2.9,          0.8
   66,    172.4,            2.38,        3,            1
   67,    174.9,            2.36,        3,          1.7
   68,    178.1,            2.52,        3,          1.6
   69,    182.1,            2.82,      3.1,          1.5
   70,    185.2,               3,      3.2,          2.4
   71,      188,            3.12,      3.2,          1.8
   72,    190.6,            3.14,      3.3,          1.8
   73,    193.2,            3.02,      3.3,          2.6
   74,    196.4,            2.86,      3.4,          2.5
   75,    199.4,            2.84,      3.5,            3
   76,    202.7,            2.94,      3.6,            3
   77,    206.6,             3.2,      3.7,          2.1
   78,    209.9,            3.34,      3.8,          2.1
   79,    213.4,             3.4,      3.8,          2.2
   80,    216.9,             3.5,      3.9,          2.1
   81,    220.3,            3.52,        4,            2
   82,    224.3,            3.54,      4.1,          2.5
   83,    228.3,            3.68,      4.1,          2.2
   84,    233.1,            3.94,      4.3,          2.8
   85,    238.1,            4.24,      4.4,          3.7
   86,    242.4,            4.42,      4.6,          3.6
   87,    247.2,            4.58,      4.8,          3.9
   88,    252.8,             4.9,        5,          3.2
   89,    258.4,            5.06,      5.2,            3
   90,    264.5,            5.28,      5.3,          2.9
   91,    270.5,            5.62,      5.5,          2.9
   92,    276.8,            5.92,      5.7,          2.9
   93,    282.6,            5.96,      5.9,          2.9
   94,    288.7,            6.06,        6,          2.8
   95,    294.7,            6.04,      6.2,          2.8
   96,    301.4,            6.18,      6.4,          2.8
   97,    307.7,            6.18,      6.6,          2.4
   98,    313.7,            6.22,      6.7,          1.9
   99,    320.1,            6.28,      6.8,          1.1
  100,    327.4,            6.54,      6.9,          1.1
  101,    334.8,            6.68,      6.9,            1
  102,    342.1,            6.88,        7,          0.7
  103,    349.3,            7.12,      7.1,          0.7
  104,    356.5,            7.28,      7.1,          0.7
  105,    363.8,            7.28,      7.1,          0.3
  106,    371.4,            7.32,      7.2,          0.6
  107,    379.3,            7.44,      7.2,          0.6
  108,    387.3,             7.6,      7.3,          0.3
  109,    395.3,            7.76,      7.3,          0.3
  110,    402.8,             7.8,      7.3,          0.3
  111,    410.5,            7.82,      7.3,          0.3
  112,    418.2,            7.78,      7.4,          0.6
  113,    426.2,            7.78,      7.4,          0.6
  114,    434.6,            7.86,      7.5,          0.6
  115,      443,            8.04,      7.5,          0.9
  116,    451.4,            8.18,      7.6,          0.9
  117,    459.7,             8.3,      7.7,          1.5
  118,      468,            8.36,      7.8,          1.9
  119,      476,            8.28,        8,          2.2
  120,    483.8,            8.16,      8.2,          2.5
  121,    491.8,            8.08,      8.4,          2.2
  122,      500,            8.06,      8.6,          2.3
  123,    507.8,            7.96,      8.7,          2.3
  124,    514.9,            7.78,      8.9,          2.4
  125,    521.8,             7.6,      9.1,          2.9
  126,    528.8,             7.4,      9.3,          2.9
  127,    535.7,            7.14,      9.5,          3.4
  128,    542.3,             6.9,      9.7,          2.8
  129,    548.3,            6.68,       10,          2.1
  130,    554.2,            6.48,       10,          1.4
  131,      559,            6.04,       10,            0
  132,    564.1,            5.68,       10,            0
  133,    569.5,            5.44,       10,            0
  134,    573.8,             5.1,       10,            0
  135,    578.7,             4.9,       10,            0
  136,    584.1,            5.02,       10,            0
  137,    588.9,            4.96,       10,          0.5
  138,    594.1,            4.92,       10,          0.5
  139,    599.7,            5.18,     10.1,          0.5
  140,    604.8,            5.22,     10.1,          0.5
  141,    609.9,            5.16,     10.1,            0
  142,      616,            5.42,     10.1,            0
  143,    621.8,            5.54,     10.1,            0
  144,    627.3,            5.52,     10.1,            0
  145,      633,            5.64,     10.1,            0
  146,    638.6,            5.74,     10.1,            0
  147,    644.3,            5.66,     10.1,            0
  148,    649.5,            5.54,     10.1,         -0.5
  149,    654.8,             5.5,     10.1,         -0.5
  150,    659.4,            5.28,       10,         -0.5
  151,    663.9,            5.06,       10,         -0.6
  152,    668.6,            4.86,       10,            0
  153,    672.5,             4.6,       10,            0
  154,    676.8,             4.4,       10,          0.6
  155,    680.9,             4.3,       10,          0.6
  156,    684.5,            4.12,     10.1,          0.7
  157,    688.4,            3.96,     10.1,          1.3
  158,    692.1,            3.92,     10.1,          0.6
  159,    696.5,            3.94,     10.2,          0.6
  160,    701.5,            4.12,     10.2,            0
  161,    706.5,             4.4,     10.2,         -0.5
  162,    712.2,            4.76,     10.1,            0
  163,    717.4,            5.06,     10.1,            0
  164,    723.2,            5.34,     10.2,          0.4
  165,    728.7,            5.44,     10.2,          0.9
  166,      735,             5.7,     10.2,          0.4
  167,    740.6,            5.68,     10.3,          0.8
  168,    746.9,             5.9,     10.3,          0.9
  169,    752.4,            5.84,     10.4,          0.9
  170,    757.5,            5.76,     10.4,            1
  171,    762.4,            5.48,     10.5,          0.6
  172,    766.3,            5.14,     10.5,          1.3
  173,    769.8,            4.58,     10.5,          0.9
  174,    772.4,               4,     10.6,          1.2
  175,      774,             3.3,     10.6,          1.7
  176,    774.7,            2.46,     10.6,          1.6
  177,    774.7,            1.68,     10.6,          0.7
  202,    774.7,               0,     10.7,          0.8
  203,    778.3,           0.138,     10.7,          0.9
  204,    782.1,           0.274,     10.7,          0.6
  205,    786.4,           0.418,     10.7,            1
  206,    791.8,            0.59,     10.8,          1.3
  207,      798,            0.59,     10.9,          1.6
  208,      805,            0.59,       11,          1.1
  209,    811.8,            5.94,     11.1,          1.1
  210,    818.5,            6.42,     11.1,          1.1
  211,    825.2,            6.68,     11.2,          0.7
  212,    831.9,            6.78,     11.3,          1.1
  213,    838.5,             6.7,     11.3,          1.1
  214,    845.1,            6.66,     11.4,          0.8
  215,    851.9,            6.68,     11.5,          1.1
  216,    858.5,            6.66,     11.5,          0.7
  217,    865.5,            6.72,     11.6,          0.7
  218,    872.7,            6.84,     11.6,          0.7
  219,    879.7,            6.92,     11.7,          0.4
  220,    886.7,            6.96,     11.7,          0.7
  221,      893,             6.9,     11.7,          0.4
  222,    899.4,            6.78,     11.8,          0.4
  223,    905.5,            6.56,     11.8,          0.4
  224,    912.3,            6.52,     11.8,            0
  225,    919.9,            6.64,     11.8,            0
  226,    926.6,            6.72,     11.8,            0
  227,    933.7,            6.86,     11.8,            0
  228,    941.8,            7.26,     11.8,            0
  229,      950,            7.54,     11.8,            0
  230,      958,            7.62,     11.8,            0
  231,    965.9,            7.86,     11.8,            0
  232,    974.6,            8.18,     11.8,         -0.3
  233,    982.6,            8.16,     11.8,         -0.3
  234,    990.4,            8.08,     11.7,         -0.6
  235,    998.3,            8.06,     11.7,         -0.9
  236,   1005.9,               8,     11.6,         -0.6
  237,   1014.6,               8,     11.5,         -0.9
  238,   1022.8,            8.04,     11.5,         -0.9
  239,   1031.5,            8.22,     11.4,         -0.6
  240,   1039.4,            8.22,     11.3,         -0.9
  241,   1048.1,            8.44,     11.3,         -0.9
  242,   1056.9,            8.46,     11.2,         -0.8
  243,   1066.4,            8.72,     11.1,         -1.4
  244,   1075.6,            8.82,       11,         -1.4
  245,   1084.4,               9,     10.8,         -1.4
  246,     1093,            8.98,     10.7,         -1.7
  247,   1101.8,            8.98,     10.6,         -1.4
  248,   1110.4,             8.8,     10.4,         -1.4
  249,   1119.4,            8.76,     10.3,         -1.7
  250,   1128.1,            8.74,     10.2,         -1.4
  251,   1137.5,             8.9,       10,         -1.4
  252,   1147.1,            9.06,      9.9,         -1.6
  253,   1156.2,            9.16,      9.8,         -1.3
  254,   1165.7,            9.26,      9.6,         -1.6
  255,   1175.3,            9.44,      9.5,         -1.6
  256,   1184.2,            9.34,      9.3,         -1.6
  257,   1193.3,            9.24,      9.2,         -1.7
  258,   1202.3,            9.22,        9,         -1.6
  259,   1211.2,             9.1,      8.9,         -1.6
  260,   1221.6,            9.26,      8.7,         -1.9
  261,   1230.2,             9.2,      8.6,         -2.5
  262,   1239.1,            9.16,      8.3,         -2.8
  263,   1247.9,            9.12,        8,         -3.3
  264,   1257.4,            9.24,      7.7,           -3
  265,   1266.4,            8.96,      7.4,         -2.7
  266,   1275.7,             9.1,      7.2,         -2.4
  267,   1285.3,            9.24,        7,         -2.2
  268,   1294.4,             9.3,      6.8,         -1.9
  269,   1303.3,            9.18,      6.6,           -2
  270,   1311.7,            9.06,      6.5,         -1.8
  271,   1320.5,            8.96,      6.3,         -1.9
  272,   1328.1,            8.56,      6.2,         -1.9
  273,   1335.7,            8.26,        6,         -1.7
  274,   1342.9,            7.92,      5.9,         -1.7
  275,   1350.2,             7.7,      5.8,         -1.4
  276,   1357.4,            7.38,      5.7,         -1.4
  277,   1364.8,            7.34,      5.6,         -1.4
  278,   1372.3,            7.32,      5.5,           -1
  279,   1379.8,            7.38,      5.4,         -0.7
  280,   1387.7,             7.5,      5.4,         -0.6
  281,   1395.5,            7.62,      5.4,         -0.3
  282,   1403.7,            7.78,      5.3,         -0.3
  283,   1411.7,            7.88,      5.3,         -0.3
  284,   1419.2,            7.88,      5.3,            0
  285,   1425.6,            7.58,      5.3,            0
  286,   1431.3,            7.16,      5.3,         -0.5
  287,   1436.3,            6.52,      5.3,         -0.5
  288,   1440.8,            5.82,      5.2,         -0.5
  289,   1445.4,            5.24,      5.2,         -0.5
  290,   1450.5,            4.98,      5.2,         -0.5
  291,   1455.6,            4.86,      5.2,           -1
  292,   1460.3,             4.8,      5.1,         -1.6
  293,   1464.5,            4.74,        5,         -2.2
  294,     1469,            4.72,      4.9,         -2.2
  295,   1473.5,             4.6,      4.8,         -2.1
  296,   1478.4,            4.56,      4.7,           -2
  297,   1483.9,            4.72,      4.6,         -1.8
  298,   1489.5,               5,      4.5,         -1.3
  299,   1495.4,            5.28,      4.4,         -1.3
  300,   1501.5,             5.6,      4.4,         -1.2
  301,   1507.8,            5.88,      4.3,         -0.8
  302,     1514,            6.02,      4.2,         -1.1
  303,   1520.5,             6.2,      4.2,         -1.1
  304,   1527.6,            6.44,      4.1,         -0.7
  305,   1535.3,            6.76,        4,           -1
  306,   1542.8,               7,        4,         -0.7
  307,   1549.8,            7.16,      3.9,         -0.3
  308,   1556.8,            7.26,      3.9,         -0.7
  309,   1564.7,            7.42,      3.9,         -0.3
  310,   1572.1,            7.36,      3.8,         -0.3
  311,   1579.1,            7.26,      3.8,         -0.7
  312,   1586.5,            7.34,      3.8,         -0.3
  313,   1593.9,            7.42,      3.7,         -0.3
  314,   1601.3,            7.32,      3.7,         -0.7
  315,   1608.8,            7.34,      3.7,         -0.4
  316,   1615.7,            7.32,      3.6,         -0.4
  317,     1622,             7.1,      3.6,         -0.4
  318,   1627.7,            6.76,      3.6,            0
  319,   1633.3,             6.4,      3.6,            0
  320,   1638.6,            5.96,      3.6,            0
  321,   1644.1,            5.68,      3.6,            0
  322,     1650,             5.6,      3.6,            0
  323,   1656.5,            5.76,      3.6,            0
  324,   1662.5,            5.84,      3.6,            0
  325,   1668.8,            6.04,      3.6,          0.4
  326,   1674.7,            6.12,      3.6,          0.4
  327,   1679.8,            5.96,      3.7,            0
  328,   1686.3,            5.96,      3.7,         -0.4
  329,   1693.1,            6.12,      3.6,         -1.1
  330,   1700.1,            6.26,      3.5,           -1
  331,   1707.6,            6.58,      3.4,           -1
  332,   1715.5,            7.14,      3.4,           -1
  333,   1723.1,            7.36,      3.3,           -1
  334,     1731,            7.58,      3.2,           -1
  335,   1738.6,             7.7,      3.1,           -1
  336,   1746.5,            7.78,      3.1,           -1
  337,   1754.3,            7.76,        3,         -0.6
  338,   1761.8,            7.74,      2.9,         -0.7
  339,   1769.7,            7.74,      2.9,         -0.3
  340,   1777.1,             7.7,      2.9,            0
  341,   1784.6,            7.62,      2.9,            0
  342,   1791.5,            7.44,      2.9,         -0.3
  343,   1798.3,             7.3,      2.9,         -0.4
  344,   1806.2,             7.3,      2.8,         -0.4
  345,   1812.4,            7.06,      2.8,         -0.4
  346,   1819.3,            6.94,      2.8,            0
  347,   1825.9,            6.88,      2.8,            0
  348,   1833.1,            6.96,      2.8,            0
  349,   1839.3,            6.62,      2.8,            0
  350,   1845.5,            6.62,      2.8,            0
  351,   1851.6,            6.46,      2.8,            0
  352,   1858.1,            6.44,      2.8,         -0.8
  353,   1864.6,             6.3,      2.8,         -1.5
  354,   1870.8,             6.3,      2.6,         -2.5
  355,   1877.9,            6.48,      2.4,         -2.1
  356,   1886.1,             6.9,      2.1,         -1.4
  357,   1893.3,            7.04,      2.2,         -0.7
  358,     1900,            7.08,      2.2,          0.7
  359,   1907.4,            7.32,      2.2,          0.3
  360,   1915.2,            7.46,      2.3,          0.3
  361,   1922.5,            7.28,      2.3,          0.3
  362,   1930.2,            7.38,      2.3,         -0.3
  363,   1937.5,             7.5,      2.3,         -0.3
  364,   1945.2,            7.56,      2.2,         -0.7
  365,   1952.8,            7.52,      2.2,         -0.7
  366,   1960.3,            7.56,      2.1,         -0.3
  367,   1967.8,            7.52,      2.1,         -0.7
  368,     1975,             7.5,      2.1,         -0.3
  369,   1982.2,             7.4,        2,         -0.4
  370,   1989.2,            7.28,        2,         -0.7
  371,   1996.3,             7.2,        2,         -0.4
  372,   2003.2,            7.08,      1.9,         -0.7
  373,   2010.1,            7.02,      1.9,         -0.7
  374,   2016.8,            6.92,      1.8,         -0.4
  375,   2023.6,            6.88,      1.8,         -0.7
  376,   2030.3,             6.8,      1.8,         -0.4
  377,   2037.1,            6.78,      1.7,         -0.4
  378,   2043.5,            6.68,      1.7,         -0.7
  379,   2050.4,            6.72,      1.7,         -0.4
  380,   2057.1,             6.7,      1.6,         -0.4
  381,   2063.5,            6.64,      1.6,         -0.7
  382,   2070.9,            6.76,      1.6,         -0.4
  383,   2077.9,            6.88,      1.5,         -0.4
  384,   2084.9,             6.9,      1.5,         -0.7
  385,   2091.8,            6.94,      1.5,         -0.4
  386,   2098.9,            7.08,      1.4,         -0.4
  387,   2105.9,               7,      1.4,         -0.3
  388,   2112.9,               7,      1.4,            0
  389,   2120.4,             7.1,      1.4,            0
  390,   2127.2,            7.08,      1.4,            0
  391,   2134.2,            7.06,      1.4,            0
  392,   2141.2,            7.06,      1.4,            0
  393,   2148.7,            7.16,      1.4,            0
  394,   2156.1,            7.14,      1.4,            0
  395,   2162.9,            7.14,      1.4,            0
  396,   2169.5,            7.06,      1.4,            0
  397,   2176.6,            7.08,      1.4,            0
  398,   2183.8,            7.02,      1.4,         -0.4
  399,   2190.5,            6.88,      1.4,         -0.4
  400,     2198,            7.02,      1.3,         -0.4
  401,   2205.1,            7.12,      1.3,         -0.4
  402,   2211.8,            7.04,      1.3,            0
  403,   2218.2,            6.88,      1.3,            0
  404,   2225.4,            6.98,      1.3,            0
  405,   2232.6,            6.92,      1.3,            0
  406,   2239.5,            6.88,      1.3,            0
  407,   2246.6,            6.96,      1.3,            0
  408,   2253.7,             7.1,      1.3,            0
  409,   2260.4,               7,      1.3,         -0.4
  410,   2267.2,            6.92,      1.3,         -0.4
  411,   2274.3,            6.96,      1.2,         -0.4
  412,   2281.2,            6.92,      1.2,            0
  413,   2288.1,            6.88,      1.2,          0.4
  414,   2294.9,             6.9,      1.3,          0.4
  415,   2302.2,               7,      1.3,          0.4
  416,   2309.4,            7.02,      1.3,         -0.3
  417,   2316.6,            7.08,      1.3,         -0.3
  418,   2323.9,            7.16,      1.2,         -0.4
  419,     2331,            7.22,      1.2,            0
  420,   2337.9,            7.14,      1.2,          0.4
  421,   2345.2,            7.16,      1.3,          0.4
  422,   2351.7,            7.02,      1.3,          0.4
  423,   2358.6,            6.94,      1.3,            0
  424,   2365.2,            6.84,      1.3,            0
  425,   2371.8,            6.78,      1.3,            0
  426,   2378.1,            6.58,      1.3,            0
  427,   2384.6,            6.58,      1.3,            0
  428,     2391,            6.48,      1.3,            0
  429,   2398.1,            6.58,      1.3,            0
  430,   2404.9,            6.62,      1.3,            0
  431,   2411.8,            6.74,      1.3,            0
  432,   2418.6,             6.8,      1.3,            0
  433,   2425.2,            6.84,      1.3,            0
  434,   2432.1,             6.8,      1.3,            0
  435,   2439.1,            6.84,      1.3,            0
  436,     2446,            6.84,      1.3,          0.4
  437,   2453.2,            6.92,      1.3,          0.4
  438,   2459.6,            6.88,      1.4,          0.4
  439,   2465.8,            6.74,      1.4,          0.4
  440,   2472.3,            6.64,      1.4,            0
  441,   2478.5,             6.5,      1.4,            0
  442,   2485.2,             6.4,      1.4,         -0.4
  443,     2492,            6.48,      1.4,         -0.4
  444,   2498.3,             6.5,      1.3,         -0.4
  445,   2505.4,            6.62,      1.3,         -0.4
  446,     2512,             6.7,      1.3,            0
  447,   2518.8,            6.72,      1.3,            0
  448,   2525.1,            6.62,      1.3,            0
  449,   2531.4,            6.62,      1.3,          0.4
  450,   2538.3,            6.58,      1.3,          0.4
  451,   2545.2,            6.64,      1.4,          0.4
  452,   2551.9,            6.62,      1.4,          0.4
  453,   2558.4,            6.66,      1.4,            0
  454,   2565.1,            6.74,      1.4,            0
  455,   2571.4,            6.62,      1.4,            0
  456,   2577.5,            6.46,      1.4,            0
  457,   2583.8,            6.38,      1.4,            0
  458,     2590,            6.32,      1.4,            0
  459,   2596.2,            6.22,      1.4,            0
  460,   2602.7,            6.26,      1.4,            0
  461,   2609.2,            6.34,      1.4,            0
  462,   2615.6,            6.36,      1.4,            0
  463,   2621.9,            6.38,      1.4,            0
  464,   2628.7,             6.5,      1.4,            0
  465,   2635.3,            6.52,      1.4,            0
  466,   2641.7,             6.5,      1.4,            0
  467,   2648.1,             6.5,      1.4,            0
  468,   2654.7,            6.56,      1.4,            0
  469,   2660.5,            6.36,      1.4,            0
  470,   2666.7,            6.28,      1.4,            0
  471,   2673.4,            6.34,      1.4,         -0.4
  472,   2679.7,            6.32,      1.4,         -0.4
  473,   2686.3,            6.32,      1.3,         -0.4
  474,   2692.5,             6.4,      1.3,         -0.4
  475,   2698.9,            6.44,      1.3,            0
  476,   2705.6,            6.44,      1.3,            0
  477,   2711.8,            6.42,      1.3,            0
  478,   2717.5,            6.24,      1.3,            0
  479,   2723.5,             6.2,      1.3,         -0.4
  480,   2729.2,            6.06,      1.3,         -0.4
  481,   2735.4,            5.96,      1.2,         -0.4
  482,   2741.6,            5.96,      1.2,         -0.4
  483,   2747.3,            5.96,      1.2,            0
  484,   2752.8,            5.86,      1.2,            0
  485,   2757.4,            5.64,      1.2,            0
  486,   2761.7,            5.26,      1.2,            0
  487,   2764.5,            4.58,      1.2,            0
  488,   2766.2,            3.78,      1.2,            0
  489,   2767.1,            2.86,      1.2,            0
  490,   2767.1,            1.94,      1.2,            0
  530,   2767.1,               0,      1.2,            0
  531,   2770.3,           0.078,      1.2,            0
  532,   2772.4,           0.126,      1.2,            0
  533,   2775.1,           0.186,      1.2,            0
  534,   2778.5,           0.259,      1.2,            0
  535,   2782.9,           0.259,      1.2,            0
  536,   2787.7,            3.48,      1.2,            0
  537,   2793.1,            4.14,      1.2,            0
  538,   2799.3,            4.84,      1.2,            0
  539,   2805.9,            5.48,      1.2,            0
  540,   2812.1,            5.84,      1.2,            0
  541,   2818.5,            6.16,      1.2,            0
  542,   2825.3,            6.44,      1.2,            0
  543,     2832,            6.54,      1.2,            0
  544,   2838.1,            6.44,      1.2,            0
  545,     2844,            6.38,      1.2,            0
  546,   2850.8,            6.46,      1.2,            0
  547,   2858.2,            6.58,      1.2,         -0.3
  548,   2866.6,            6.92,      1.2,         -0.3
  549,   2875.8,            7.54,      1.1,         -0.3
  550,   2884.7,            8.14,      1.1,         -0.3
  551,   2893.9,            8.62,      1.1,            0
  552,   2903.4,            9.04,      1.1,            0
  553,   2913.1,             9.3,      1.1,            0
  554,   2922.3,             9.3,      1.1,            0
  555,   2931.3,            9.32,      1.1,            0
  556,   2940.4,             9.3,      1.1,            0
  557,   2950.1,            9.34,      1.1,         -0.3
  558,   2958.7,            9.12,      1.1,         -0.3
  559,   2968.1,            9.16,        1,         -0.3
  560,   2978.2,            9.38,        1,         -0.3
  561,   2987.8,            9.48,        1,            0
  562,   2997.2,            9.42,        1,            0
  563,   3006.4,            9.54,        1,            0
  564,   3016.3,            9.64,        1,            0
  565,   3026.2,             9.6,        1,            0
  566,   3036.1,            9.66,        1,            0
  567,   3045.4,            9.64,        1,            0
  568,   3054.9,             9.7,        1,            0
  569,   3064.7,            9.68,        1,            0
  570,     3074,            9.56,        1,            0
  571,   3083.4,            9.46,        1,            0
  572,     3093,            9.52,        1,            0
  573,   3102.6,            9.54,        1,            0
  574,   3112.7,             9.6,        1,            0
  575,   3122.7,            9.74,        1,            0
  576,   3132.6,            9.84,        1,            0
  577,   3142.6,            9.92,        1,            0
  578,   3152.1,             9.9,        1,         -0.3
  579,   3162.1,            9.88,        1,         -0.3
  580,   3171.8,            9.82,      0.9,         -0.5
  581,   3181.5,            9.78,      0.9,         -0.5
  582,   3191.6,             9.8,      0.8,         -0.5
  583,   3201.6,             9.9,      0.8,         -0.8
  584,   3211.4,            9.86,      0.7,         -0.5
  585,   3220.2,            9.68,      0.6,         -0.5
  586,   3229.5,             9.6,      0.6,         -0.3
  587,   3238.8,            9.44,      0.6,            0
  588,   3248.1,             9.3,      0.6,            0
  589,   3257.2,            9.16,      0.6,            0
  590,   3266.7,             9.3,      0.6,            0
  591,   3274.9,            9.08,      0.6,         -0.6
  592,   3283.1,            8.86,      0.6,         -0.6
  593,   3290.6,             8.5,      0.4,         -0.6
  594,     3298,            8.16,      0.4,           -1
  595,   3306.1,            7.88,      0.4,         -0.6
  596,   3314.3,            7.88,      0.3,         -0.6
  597,   3322.4,            7.86,      0.2,         -0.6
  598,   3330.5,            7.98,      0.2,         -0.6
  599,   3339.3,            8.26,      0.2,         -0.3
  600,   3347.7,            8.32,      0.1,            0
  601,   3355.9,            8.32,      0.1,            0
  602,   3364.2,            8.36,      0.2,          0.3
  603,   3372.6,            8.42,      0.2,          0.3
  604,   3380.2,            8.18,      0.2,            0
  605,   3388.1,            8.08,      0.2,            0
  606,   3396.3,            8.08,      0.2,          0.3
  607,   3404.3,            8.02,      0.2,          0.6
  608,   3412.6,               8,      0.3,          0.9
  609,   3420.7,             8.1,      0.4,          1.3
  610,   3428.3,            8.04,      0.5,          1.3
  611,   3436.1,            7.96,      0.6,          1.3
  612,   3444.5,            8.04,      0.7,          1.5
  613,   3452.6,               8,      0.8,          1.9
  614,   3460.8,            8.02,        1,          2.3
  615,   3468.3,               8,      1.2,          2.4
  616,   3475.6,             7.9,      1.4,          2.9
  617,   3482.3,            7.56,      1.5,            3
  618,   3488.8,            7.24,      1.8,          3.4
  619,   3495.4,            6.92,        2,          3.8
  620,   3502.4,            6.82,      2.3,          3.8
  621,   3508.8,            6.64,      2.5,          3.7
  622,   3515.4,            6.62,      2.8,          3.4
  623,   3522.2,            6.68,        3,          3.5
  624,   3528.8,            6.68,      3.2,          3.5
  625,   3534.6,            6.44,      3.4,          3.6
  626,     3541,            6.44,      3.7,          4.1
  627,   3547.3,            6.38,      3.9,          4.5
  628,   3553.3,            6.22,      4.2,          4.5
  629,   3559.1,            6.06,      4.5,          4.5
  630,   3565.6,             6.2,      4.8,          4.4
  631,     3572,             6.2,        5,          4.3
  632,   3578.4,            6.22,      5.3,          4.4
  633,   3584.4,            6.22,      5.6,          4.4
  634,   3590.8,            6.34,      5.9,            4
  635,   3597.2,            6.32,      6.1,          3.5
  636,   3603.7,            6.34,      6.3,          2.7
  637,   3609.9,             6.3,      6.5,          2.7
  638,   3616.5,            6.42,      6.6,          2.3
  639,   3623.2,            6.48,      6.8,          2.2
  640,   3629.9,            6.54,      6.9,          2.6
  641,   3636.9,            6.64,      7.1,          2.5
  642,   3643.6,            6.74,      7.3,          2.5
  643,   3650.7,            6.84,      7.5,          2.4
  644,   3658.2,               7,      7.6,            2
  645,   3665.7,            7.16,      7.8,          1.6
  646,   3673.6,            7.34,      7.9,          1.3
  647,   3681.5,            7.58,        8,          0.6
  648,     3690,            7.86,        8,          0.3
  649,   3698.4,            8.04,        8,         -0.6
  650,   3707.5,            8.36,        8,         -1.1
  651,   3716.9,            8.66,      7.8,         -1.8
  652,   3726.7,            9.04,      7.6,         -2.5
  653,   3736.4,            9.28,      7.3,         -2.7
  654,   3746.8,            9.68,        7,         -3.2
  655,   3757.3,            9.96,      6.7,         -3.5
  656,   3767.8,           10.18,      6.3,         -4.1
  657,   3779.1,           10.48,      5.8,         -4.8
  658,   3791.1,           10.94,      5.2,         -5.3
  659,   3803.2,           11.28,      4.5,         -5.8
  660,   3815.1,           11.56,      3.8,         -5.9
  661,   3827.5,           11.94,        3,         -5.8
  662,   3840.1,            12.2,      2.3,         -5.6
  663,   3852.9,           12.36,      1.6,         -5.1
  664,   3866.7,            12.7,      0.9,         -4.5
  665,     3880,           12.98,      0.3,         -3.6
  666,     3893,            13.1,     -0.1,         -2.5
  667,   3905.7,           13.12,     -0.3,         -1.4
  668,   3917.8,           12.98,     -0.4,         -0.6
  669,     3929,           12.46,     -0.4,         -0.2
  670,   3939.9,           11.98,     -0.4,          0.2
  671,   3950.3,           11.46,     -0.4,          0.5
  672,   3960.2,            10.9,     -0.3,          0.8
  673,   3970.3,            10.5,     -0.2,            1
