 time, distance, watts, cadence, velocity_smooth, altitude,    altitude_smooth, grade_smooth
    0,        0,      ,      45,               0,     66.3,  66.08888888888887,            0
    1,        0,   100,      45,               0,     66.3,  66.04999999999998,         -2.1
    2,      1.6,   194,      51,             0.8,     66.3,   66.0090909090909,         -1.8
    3,      4.8,   220,      63,             1.6,     66.2,  65.96666666666665,         -1.7
    4,       11,   264,      73,            2.75,     66.1,  65.92307692307692,         -1.8
    5,     17.5,   156,      69,             3.5,       66,  65.87857142857142,         -1.3
    6,     23.9,    52,      53,            4.78,     65.9,  65.83999999999999,         -1.3
    7,     28.7,    52,      47,            5.42,     65.9,  65.76666666666667,         -1.3
    8,     34.1,   136,      49,            5.86,     65.8,  65.68666666666667,         -1.3
    9,     40.1,   228,      54,            5.82,     65.7,  65.60666666666667,         -1.6
   10,     46.6,   228,      59,            5.82,     65.6,  65.52666666666667,         -1.5
   11,     53.7,   183,      63,            5.96,     65.5,  65.45333333333333,         -1.3
   12,     61.5,   141,      65,            6.56,     65.4,  65.38666666666667,         -0.9
   13,     70.1,   146,      65,             7.2,     65.3,  65.32666666666667,         -0.9
   14,     78.3,   134,      67,            7.64,     65.3,              65.26,         -0.9
   15,     86.3,   100,      68,            7.94,     65.2,               65.2,         -0.6
   16,     94.9,    91,      54,            8.24,     65.1,  65.14666666666666,         -0.9
   17,      104,    21,      24,             8.5,     65.1,  65.09333333333332,         -0.6
   18,    112.9,    19,      71,            8.56,       65,  65.04666666666665,         -0.3
   19,    121.6,    28,      71,            8.66,       65,  65.00666666666665,         -0.3
   20,    129.5,    47,      71,            8.64,       65,  64.97333333333331,         -0.3
   21,      137,     0,       0,            8.42,       65,  64.93999999999998,         -0.3
   22,    144.1,    67,      75,            8.02,     64.9,  64.91333333333331,         -0.4
   23,    150.7,    63,      75,            7.56,     64.9,   64.8933333333333,         -0.7
   24,    157.3,   132,      76,            7.14,     64.9,   64.8733333333333,         -0.4
   25,    164.6,   172,      77,            7.02,     64.8,  64.85999999999997,         -0.3
   26,    172.6,   144,      77,            7.12,     64.8,  64.84666666666664,         -0.3
   27,    180.5,   131,      78,            7.28,     64.8,   64.8333333333333,            0
   28,    188.4,   163,      77,            7.54,     64.8,  64.82666666666663,            0
   29,    196.2,   193,      78,            7.78,     64.8,  64.82666666666663,            0
   30,    204.3,   125,      78,            7.94,     64.8,  64.82666666666663,            0
   31,    212.2,   127,      78,            7.92,     64.8,   64.8333333333333,            0
   32,    220.1,   127,      75,            7.92,     64.8,  64.84666666666664,            0
   33,    228.1,   182,      64,            7.94,     64.8,  64.85999999999997,            0
   34,    236.4,   221,      63,            8.04,     64.8,  64.87999999999997,          0.3
   35,    244.6,   240,      64,            8.06,     64.8,  64.89999999999998,          0.3
   36,    253.1,   227,      65,            8.18,     64.9,  64.91999999999999,          0.3
   37,    261.4,   222,      65,            8.26,     64.9,  64.94666666666666,          0.6
   38,    269.8,   216,      66,            8.34,     64.9,  64.97333333333333,          0.3
   39,    277.5,   212,      67,            8.22,       65,                 65,          0.3
   40,    285.5,   224,      67,            8.18,       65,  65.02666666666667,          0.6
   41,    295.8,   224,      68,            8.54,       65,              65.06,          0.3
   42,    304.5,   183,      44,            8.62,     65.1,  65.09333333333333,          0.3
   43,    313.3,   130,      15,             8.7,     65.1,              65.12,          0.6
   44,    321.6,     0,       0,            8.82,     65.1,  65.14666666666668,          0.3
   45,      329,     0,       0,             8.7,     65.2,  65.17333333333333,          0.3
   46,    335.7,     0,       0,            7.98,     65.2,               65.2,          0.4
   47,    341.9,   320,      58,            7.48,     65.2,  65.22666666666666,          0.4
   48,    348.1,   375,      62,            6.96,     65.2,  65.25333333333333,          0.4
   49,    354.7,   309,      65,            6.62,     65.3,  65.27333333333333,          0.4
   50,    362.1,   265,      66,            6.62,     65.3,  65.29333333333332,          0.3
   51,    369.5,   219,      68,            6.76,     65.3,  65.31333333333332,            0
   52,    377.3,   241,      71,            7.08,     65.3,  65.33333333333331,          0.3
   53,    385.9,   180,      72,            7.56,     65.3,  65.35333333333331,          0.3
   54,    394.4,   151,      72,            7.94,     65.4,   65.3733333333333,          0.3
   55,    402.6,    64,      56,             8.1,     65.4,   65.3933333333333,          0.3
   56,    410.6,    49,      22,            8.22,     65.4,  65.40666666666665,            0
   57,    418.6,     0,       0,            8.26,     65.4,  65.42666666666665,            0
   58,    425.4,     0,       0,             7.9,     65.4,  65.44666666666666,          0.4
   59,    431.9,     0,       0,             7.5,     65.4,  65.46666666666665,          0.4
   60,    437.3,     0,       0,            6.94,     65.5,  65.48666666666666,          0.5
   61,    442.7,     0,       0,            6.42,     65.5,               65.5,          0.5
   62,    447.6,     0,       0,             5.8,     65.5,  65.51333333333334,            0
   63,    452.1,     0,       0,            5.34,     65.5,  65.52666666666667,          0.5
   64,    456.7,     0,       0,            4.96,     65.5,              65.54,          0.5
   65,    461.4,     0,       0,            4.82,     65.6,  65.55333333333334,          0.5
   66,      466,     0,       0,            4.66,     65.6,  65.56666666666668,          0.4
   67,    472.4,     0,       1,            4.96,     65.6,  65.57333333333335,            0
   68,    480.4,    39,      22,            5.66,     65.6,  65.58000000000001,            0
   69,    485.1,    75,      43,            5.68,     65.6,  65.58666666666669,            0
   70,    488.9,   150,      48,             5.5,     65.6,  65.60000000000002,            0
   71,    494.1,   160,      50,            5.62,     65.6,  65.61333333333336,            0
   72,    499.5,   175,      57,            5.42,     65.6,   65.6266666666667,            0
   73,      505,   142,      63,            4.92,     65.6,  65.64000000000001,            0
   74,    510.6,    32,      53,             5.1,     65.6,  65.65333333333335,            0
   75,    516.3,     7,      34,            5.48,     65.6,  65.66666666666667,            0
   76,    521.8,     6,      11,            5.54,     65.6,              65.68,          0.5
   77,    526.5,     0,       0,             5.4,     65.6,  65.69333333333333,          0.6
   78,    530.3,     0,       0,            5.06,     65.7,  65.70666666666666,          1.3
   79,    533.7,     0,       0,            4.62,     65.7,  65.71999999999998,          1.5
   80,    537.3,     0,       0,             4.2,     65.8,  65.73333333333332,          0.9
   81,    540.1,     0,       0,            3.66,     65.8,  65.74666666666664,          0.9
   82,    541.9,     0,       0,            3.08,     65.8,  65.75999999999998,            0
   83,    543.2,     0,       0,            2.58,     65.8,   65.7733333333333,            0
   84,    544.7,     0,       0,             2.2,     65.8,  65.78666666666663,            0
   85,    546.5,     0,       0,            1.84,     65.8,   65.7933333333333,            0
   86,    547.7,     0,       0,            1.52,     65.8,  65.79999999999995,            0
   87,    548.5,     0,       1,            1.32,     65.8,  65.80666666666663,            0
   88,      549,     0,       5,            1.16,     65.8,  65.81333333333329,          1.1
   89,    549.9,    21,       8,            1.04,     65.8,  65.81999999999996,            1
   90,    550.7,    29,      11,            0.84,     65.8,  65.82666666666663,            1
   91,    550.8,    38,      15,            0.62,     65.8,   65.8333333333333,          1.1
   92,    550.8,    47,      18,            0.46,     65.8,  65.83999999999996,          1.1
   93,    550.8,    56,      22,            0.36,     65.8,  65.84666666666664,          1.1
   94,    550.8,    65,      25,            0.18,     65.8,   65.8533333333333,            1
   96,    551.1,    83,      32,            0.06,     65.9,  65.85999999999997,          0.9
   97,    552.2,    91,      35,            0.28,     65.9,  65.86666666666663,            1
   98,      553,   100,      39,            0.44,     65.9,   65.8733333333333,            1
   99,    553.6,   109,      42,            0.56,     65.9,  65.87999999999997,          0.9
  100,    553.9,   118,      45,           0.517,     65.9,  65.88666666666664,          0.9
  101,    553.9,   127,      49,            0.56,     65.9,   65.8933333333333,            1
  102,    553.9,   136,      52,            0.34,     65.9,  65.89999999999998,          0.9
  103,    553.9,   144,      56,            0.18,     65.9,  65.89999999999998,          0.9
  106,      554,   341,      69,            0.02,     65.9,  65.89999999999998,            0
  107,    554.2,   460,      75,            0.06,     65.9,  65.89999999999998,            0
  108,    554.4,   467,      73,             0.1,     65.9,  65.89999999999998,            0
  109,    555.3,   171,      42,           0.233,     65.9,  65.89999999999998,            0
  110,    556.5,   163,      36,           0.371,     65.9,  65.89999999999998,            0
  111,    558.1,    46,      33,            0.82,     65.9,  65.89999999999998,            0
  112,    559.4,    41,      19,            1.04,     65.9,  65.89999999999998,            0
  113,    560.7,     0,       5,            1.26,     65.9,  65.89999999999998,            0
  114,      562,     0,       0,            1.34,     65.9,  65.89999999999998,            0
  115,    562.8,     0,       0,            1.26,     65.9,  65.89999999999998,            0
  116,    563.9,     0,       0,            1.16,     65.9,  65.89999999999998,            0
  117,      565,     0,       0,            1.12,     65.9,  65.89999999999998,            0
  118,    565.4,     0,       0,            0.94,     65.9,  65.89999999999998,            0
  119,    565.4,     0,       0,            0.68,     65.9,  65.89999999999998,            0
  120,    565.4,     0,       0,            0.52,     65.9,  65.89999999999998,            0
  121,    565.4,     0,       0,             0.3,     65.9,  65.89999999999998,            0
  122,    565.4,     0,       0,            0.08,     65.9,  65.89999999999998,            0
  123,    565.4,     0,       0,               0,     65.9,  65.89999999999998,            0
  223,    565.4,      ,       0,               0,     65.9,  65.89999999999998,            0
  224,    565.6,      ,       0,           0.002,     65.9,  65.89999999999998,            0
  225,    566.7,      ,       0,           0.013,     65.9,  65.89999999999998,            0
  226,    567.6,      ,       0,           0.021,     65.9,  65.89999999999998,            0
  227,      568,      ,       0,           0.025,     65.9,  65.89999999999998,            0
  228,    569.1,      ,       0,            0.74,     65.9,  65.89999999999998,            0
  229,    569.5,      ,       0,            0.78,     65.9,  65.89999999999998,            0
  230,    569.7,      ,       0,             0.6,     65.9,  65.89999999999998,            0
  231,    570.3,      ,       0,            0.54,     65.9,  65.89999999999998,            0
  232,    571.5,      ,       0,             0.7,     65.9,  65.89999999999998,            0
  233,    572.7,      ,       0,            0.72,     65.9,  65.89999999999998,            0
  234,    572.7,      ,       0,            0.64,     65.9,  65.89999999999998,            0
  235,    572.7,      ,       0,             0.6,     65.9,  65.89999999999998,            0
  236,    572.7,      ,       0,            0.48,     65.9,  65.89999999999998,            0
  237,    572.7,      ,       0,            0.24,     65.9,  65.89999999999998,            0
  263,    572.7,      ,       0,               0,     65.9,  65.89999999999998,            0
  264,    572.9,      ,       0,           0.007,     65.9,  65.89999999999998,            0
  265,    573.8,      ,       0,           0.039,     65.9,  65.89999999999998,            0
  266,    576.1,      ,       0,           0.117,     65.9,  65.89999999999998,            0
  267,    579.2,      ,       0,           0.217,     65.9,  65.89999999999998,            0
  268,    582.2,      ,       0,             1.9,     65.9,  65.89999999999998,            0
  269,    584.7,      ,       0,            2.36,     65.9,  65.89999999999998,            0
  270,    585.5,      ,       0,            2.34,     65.9,  65.89999999999998,            0
  271,    585.6,      ,       0,             1.9,     65.9,  65.89999999999998,            0
  272,    586.1,      ,       0,            1.38,     65.9,  65.89999999999998,            0
  273,    587.2,    13,      48,               1,     65.9,  65.89999999999998,            0
  274,      589,    51,      54,            0.86,     65.9,  65.89999999999998,            0
  275,    590.7,    82,      60,            1.04,     65.9,  65.89999999999998,            0
  276,    593.2,    88,      58,            1.52,     65.9,  65.89999999999998,            0
  277,      596,    71,      62,            1.98,     65.9,  65.89999999999998,            0
  278,      599,    37,      61,            2.36,     65.9,  65.89999999999998,            0
  279,    602.5,    52,      49,             2.7,     65.9,  65.89999999999998,            0
  280,    605.1,    81,      35,            2.88,     65.9,  65.89999999999998,            0
  281,    608.1,    95,      29,            2.98,     65.9,  65.89999999999998,            0
  282,    610.7,   147,      75,            2.94,     65.9,  65.89999999999998,            0
  283,      614,   117,      72,               3,     65.9,  65.89999999999998,            0
  284,    617.8,    98,      72,            3.06,     65.9,  65.89999999999998,            0
  285,      622,    53,      71,            3.38,     65.9,  65.89999999999998,            0
  286,    626.3,    44,      74,            3.64,     65.9,  65.89999999999998,            0
  287,    630.3,    37,      46,            3.92,     65.9,  65.89999999999998,            0
  288,    634.8,    28,      13,            4.16,     65.9,  65.89999999999998,            0
  289,      639,     0,       0,            4.24,     65.9,  65.89999999999998,            0
  290,    642.2,     0,       0,            4.04,     65.9,  65.89999999999998,            0
  291,    645.8,     0,       0,             3.9,     65.9,  65.89999999999998,            0
  292,    648.8,     0,       0,             3.7,     65.9,  65.89999999999998,            0
  293,      651,     0,       0,            3.24,     65.9,  65.89999999999998,            0
  294,    652.5,     0,       0,             2.7,     65.9,  65.89999999999998,            0
  295,    653.6,     0,       0,            2.28,     65.9,  65.89999999999998,            0
  296,    653.7,     0,       0,            1.58,     65.9,  65.89999999999998,            0
  297,    653.7,     0,       0,            0.98,     65.9,  65.89999999999998,            0
  298,    653.7,      ,       0,            0.54,     65.9,  65.89999999999998,            0
  299,    653.7,      ,       0,            0.24,     65.9,  65.89999999999998,            0
  312,    653.7,      ,       0,               0,     65.9,  65.89999999999998,            0
  313,    654.3,      ,       0,           0.043,     65.9,  65.89999999999998,            0
  314,    656.5,      ,       0,           0.187,     65.9,  65.89999999999998,            0
  315,    658.4,      ,       0,           0.294,     65.9,  65.89999999999998,            0
  316,      660,      ,       0,           0.371,     65.9,  65.89999999999998,            0
  317,    661.2,      ,       0,             1.5,     65.9,  65.89999999999998,            0
  318,      662,      ,       0,            1.54,     65.9,  65.89999999999998,            0
  319,      665,      ,       0,             1.7,     65.9,  65.89999999999998,            0
  320,    670.1,      ,       0,            2.34,     65.9,  65.89999999999998,            0
  321,    672.2,      ,       0,            2.43,     65.9,  65.89999999999998,            0
  322,    672.8,      ,       0,            2.32,     65.9,  65.89999999999998,            0
  349,    673.5,      ,       0,           0.046,     65.9,  65.89999999999998,            0
  633,    674.1,      ,       0,           0.004,     65.9,  65.90666666666665,            0
  634,    674.8,      ,       0,           0.005,     65.9,  65.91333333333331,            0
  635,    675.4,      ,       0,           0.007,     65.9,  65.91999999999999,            1
  636,    676.1,      ,       0,           0.009,     65.9,  65.92666666666665,            1
  637,    676.7,      ,       0,           0.011,     65.9,  65.92666666666665,          0.6
  638,    677.4,      ,       0,            0.65,     65.9,  65.91999999999999,          0.7
  639,      678,      ,       0,            0.65,     65.9,  65.90666666666665,          0.8
  640,    678.7,      ,       0,            0.65,     65.9,  65.89333333333333,          0.9
  641,    679.3,      ,       0,            0.65,       66,  65.88666666666666,            1
  642,      680,      ,       0,            0.65,       66,  65.88666666666666,            0
  643,    680.6,      ,       0,            0.65,       66,  65.88666666666666,         -0.6
  644,    687.8,      ,       0,            1.96,       66,  65.89333333333333,         -0.9
  645,      695,      ,       0,            3.27,     65.9,  65.89999999999999,         -1.1
  646,    702.2,      ,       0,            4.58,     65.8,  65.91333333333333,         -1.1
  647,    708.8,      ,       0,            5.77,     65.7,  65.93333333333334,         -0.4
  648,      716,      ,       0,            7.08,     65.7,  65.94666666666667,          0.3
  649,    723.5,      ,       0,            7.14,     65.8,  65.96666666666667,          0.7
  650,    730.9,    89,      72,            7.18,     65.9,  65.98666666666666,            1
  651,    738.2,    94,      72,             7.2,     65.9,  66.00666666666666,          0.7
  652,    745.4,   110,      73,            7.32,       66,  66.03333333333333,          0.7
  653,      753,    95,      73,             7.4,       66,              66.06,            1
  654,    760.8,    92,      73,            7.46,     66.1,  66.09333333333333,          0.7
  655,      768,    45,      54,            7.42,     66.2,  66.12666666666667,            1
  656,    774.3,    37,      29,            7.22,     66.2,  66.14666666666668,          0.7
  657,      782,     0,       3,            7.32,     66.3,  66.16000000000001,          0.4
  658,    787.6,     0,       0,            6.92,     66.3,  66.17333333333335,          0.4
  659,    792.7,   116,      59,            6.38,     66.3,              66.18,         -0.4
  660,    797.7,   151,      61,            5.94,     66.3,  66.18666666666668,         -0.4
  661,    804.7,   230,      63,            6.08,     66.2,  66.18666666666668,         -0.4
  662,    811.2,   375,      67,            5.84,     66.2,              66.18,         -0.7
  663,    818.2,   354,      72,            6.12,     66.2,  66.17333333333335,         -0.3
  664,      826,   275,      76,            6.66,     66.1,  66.16000000000001,         -0.3
  665,    836.2,   262,      79,             7.7,     66.1,  66.14666666666669,         -0.3
  666,    844.6,   195,      65,            7.98,     66.1,  66.13333333333335,            0
  667,    852.7,   147,      32,             8.3,     66.1,  66.12000000000003,            0
  668,    860.2,     0,       0,             8.4,     66.1,  66.11333333333336,            0
  669,    867.8,     0,       0,            8.36,     66.1,   66.1066666666667,            0
  670,    877.9,   299,      72,            8.34,     66.1,  66.10000000000002,            0
  671,    886.4,   260,      73,            8.36,     66.1,  66.10000000000002,            0
  672,    895.6,   244,      68,            8.58,     66.1,  66.10000000000002,            0
  673,    904.3,   223,      65,            8.82,     66.1,   66.1066666666667,            0
  674,    912.2,   185,      45,            8.88,     66.1,  66.11333333333336,            0
  675,    921.6,   148,      26,            8.74,     66.1,   66.1266666666667,            0
  676,    931.1,    61,      39,            8.94,     66.1,  66.14666666666669,            0
  677,    938.3,   246,      68,            8.54,     66.1,  66.16666666666669,            0
  678,    946.9,   242,      69,            8.52,     66.1,  66.19333333333334,            0
  679,    956.4,   195,      64,            8.84,     66.1,  66.22666666666667,          0.3
  680,    966.7,   144,      42,            9.02,     66.1,  66.26000000000002,          0.3
  681,    975.2,    55,      33,            8.82,     66.2,  66.30000000000001,          0.6
  682,    983.2,   267,      80,            8.98,     66.2,  66.34666666666668,          0.9
  683,    990.7,   107,      81,            8.76,     66.3,  66.39333333333335,          0.6
  684,   1000.9,   176,      81,             8.9,     66.4,              66.44,          0.9
  685,   1009.3,    93,      74,            8.52,     66.4,  66.48666666666666,          0.8
  686,   1017.7,    38,      57,             8.5,     66.5,  66.53333333333333,          0.6
  687,   1026.3,    35,      33,            8.62,     66.6,  66.58666666666666,          0.8
  688,   1035.4,    77,      64,            8.94,     66.6,  66.63999999999999,          0.8
  689,   1044.6,   130,      83,            8.74,     66.7,  66.69999999999999,          0.6
  690,   1053.4,   136,      83,            8.82,     66.8,  66.75999999999999,          0.5
  691,   1061.5,   113,      83,            8.76,     66.8,              66.82,          0.3
  692,   1071.9,    90,      83,            9.12,     66.8,  66.87999999999998,            0
  693,   1080.8,   114,      82,            9.08,     66.8,  66.94666666666666,          0.3
  694,   1089.2,   127,      83,            8.92,     66.8,  67.01333333333332,          0.6
  695,   1097.3,   180,      83,            8.78,     66.9,  67.07999999999998,          0.9
  696,   1107.6,   254,      84,            9.22,       67,  67.14666666666666,          1.1
  697,   1115.9,   303,      87,             8.8,     67.1,  67.21999999999998,          1.1
  698,   1124.3,    98,      88,             8.7,     67.2,               67.3,          0.9
  699,   1132.3,   168,      87,            8.62,     67.3,  67.38666666666667,          1.2
  700,   1139.4,   190,      88,            8.42,     67.3,  67.48666666666666,          1.2
  701,   1149.5,   155,      89,            8.38,     67.5,  67.59333333333333,          0.9
  702,   1157.8,   180,      89,            8.38,     67.6,  67.69333333333333,          1.2
  703,   1165.2,   192,      90,            8.18,     67.6,  67.79333333333334,          1.2
  704,   1172.3,   239,      90,               8,     67.7,  67.88666666666667,          1.2
  705,   1182.2,   307,      89,            8.56,     67.9,              67.96,          1.4
  706,   1192.2,   184,      82,            8.54,       68,  67.99999999999999,          1.6
  707,   1201.4,   225,      83,            8.72,     68.1,  68.01333333333334,          1.3
  708,   1210.5,   283,      84,            9.06,     68.3,  67.97999999999999,            1
  709,   1221.9,   331,      87,            9.92,     68.4,  67.89999999999999,            1
  710,   1231.9,   199,      88,            9.94,     68.4,  67.75999999999999,          0.5
  711,   1241.4,    90,      88,            9.84,     68.5,  67.53999999999999,         -0.3
  712,   1250.2,    56,      71,            9.76,     68.5,  67.23333333333332,         -1.2
  713,   1261.8,    42,      44,           10.26,     68.3,  66.85999999999999,         -2.4
  714,   1272.1,    33,      40,           10.04,     67.9,  66.44666666666664,         -3.5
  715,   1282.7,    26,      55,           10.16,     67.5,  65.99333333333331,         -4.6
  716,   1292.8,    19,      33,           10.28,       67,  65.51333333333332,         -5.5
  717,   1303.1,    11,      11,           10.58,     66.4,              65.02,         -6.8
  718,   1315.9,     0,       0,           10.82,     65.5,  64.51333333333332,         -7.9
  719,   1328.1,     0,       0,            11.2,     64.4,  64.00666666666665,         -8.6
  720,   1339.7,     0,       0,            11.4,     63.3,  63.54666666666665,         -7.9
  721,   1349.8,     0,       0,            11.4,     62.4, 63.146666666666654,         -6.4
  722,   1361.4,     0,       0,           11.66,     61.9, 62.819999999999986,         -4.5
  723,   1373.3,     0,       0,           11.48,     61.5,  62.57999999999999,         -2.9
  724,   1386.5,     0,       0,           11.68,     61.2, 62.426666666666655,         -2.1
  725,   1397.6,     0,       0,           11.58,       61,  62.37333333333333,         -1.3
  726,   1409.3,     0,       0,            11.9,     60.9,  62.43333333333332,          0.4
  727,   1421.2,    56,      81,           11.96,     60.9, 62.593333333333334,            2
  728,   1433.5,    76,      81,           12.04,     61.4,              62.84,          3.8
  729,   1443.1,   165,      78,           11.32,     61.9,              63.14,          5.8
  730,   1453.9,   154,      74,           11.26,     62.6, 63.473333333333336,            7
  731,   1464.5,   119,      72,           11.04,     63.4, 63.833333333333336,          7.7
  732,   1472.1,   225,      78,           10.18,     64.1,  64.20666666666666,          8.2
  733,   1479.5,   479,      79,             9.2,     64.7,              64.58,          7.6
  734,     1487,   359,      80,            8.78,     65.3,  64.94666666666667,          6.7
  735,   1494.6,   251,      79,            8.14,     65.7,  65.27333333333334,          5.7
  736,   1501.9,   309,      79,            7.48,     66.1,              65.56,            4
  737,   1509.3,   281,      81,            7.44,     66.4,  65.79333333333334,            3
  738,   1517.1,   161,      81,            7.52,     66.5,  65.97333333333334,          1.6
  739,   1524.9,   178,      76,            7.58,     66.6,  66.10666666666667,          0.3
  740,   1532.8,   206,      72,            7.64,     66.6,               66.2,         -0.3
  741,   1540.8,   195,      72,            7.78,     66.5,  66.26000000000002,         -0.9
  742,   1549.3,   162,      57,               8,     66.4,  66.29333333333335,         -1.2
  743,   1557.8,    44,      34,            8.14,     66.3,  66.30000000000001,         -1.3
  744,   1565.4,    32,      21,             8.1,     66.2,  66.28666666666669,           -1
  745,   1572.5,    19,       8,            7.94,     66.1,  66.27333333333335,         -0.6
  746,   1580.5,     0,       0,            7.94,     66.1,  66.25333333333334,         -0.3
  747,   1589.3,   144,      84,               8,     66.1,  66.24000000000001,          0.3
  748,   1598.8,   134,      87,             8.2,     66.1,  66.23333333333333,          0.3
  749,   1605.8,    71,      78,            8.08,     66.2,  66.24000000000001,          0.3
  750,   1612.1,    28,      59,            7.92,     66.2,  66.26000000000002,          0.3
  751,   1620.2,    28,      35,            7.94,     66.2,  66.29333333333335,          0.3
  752,   1629.1,    48,      48,            7.96,     66.2,  66.33333333333334,          0.3
  753,   1637.5,    70,      84,            7.74,     66.3,  66.38000000000001,          0.6
  754,   1647.7,    66,      83,            8.38,     66.3,  66.42666666666668,          0.5
  755,     1656,    58,      83,            8.78,     66.4,  66.47333333333333,          0.5
  756,   1665.7,    61,      82,             9.1,     66.4,              66.52,          0.8
  757,   1675.8,    65,      82,            9.34,     66.5,  66.56666666666666,          0.8
  758,   1684.7,   129,      83,            9.44,     66.6,  66.61333333333332,          0.8
  759,   1693.6,    87,      84,            9.18,     66.7,  66.65999999999998,          0.9
  760,   1702.4,   132,      85,            9.28,     66.7,  66.70666666666665,          0.6
  761,     1711,    65,      63,            9.06,     66.8,  66.75333333333332,          0.3
  762,   1719.6,    13,      47,            8.76,     66.8,               66.8,          0.6
  763,   1727.6,    11,      31,            8.58,     66.8,  66.85333333333332,          0.3
  764,   1735.7,    85,      76,            8.42,     66.9,               66.9,          0.3
  765,   1745.6,   127,      84,            8.64,     66.9,  66.94666666666666,          0.3
  766,   1754.2,    81,      84,            8.64,     66.9,  66.99333333333333,          0.3
  767,   1762.5,    89,      83,            8.58,     66.9,  67.04666666666665,          0.3
  768,   1769.8,   106,      82,            8.44,       67,               67.1,          0.6
  769,   1778.3,   115,      80,            8.52,       67,  67.15333333333334,          0.9
  770,   1786.9,    62,      80,            8.26,     67.1,  67.21333333333334,          0.6
  771,   1795.6,   139,      81,            8.28,     67.2,  67.26666666666668,          0.9
  772,   1804.4,   159,      82,            8.38,     67.2,  67.32666666666667,          0.9
  773,   1811.6,   148,      82,            8.36,     67.3,  67.38666666666667,          0.9
  774,   1819.9,    92,      82,            8.32,     67.4,  67.45333333333333,          1.2
  775,   1828.5,   106,      81,            8.32,     67.5,  67.51333333333334,          0.9
  776,   1837.6,   137,      82,             8.4,     67.6,              67.58,          0.9
  777,   1846.8,    99,      82,            8.48,     67.6,              67.64,          0.6
  778,   1853.9,    66,      81,            8.46,     67.7,               67.7,          0.6
  779,   1862.7,    78,      81,            8.56,     67.7,  67.76666666666667,          0.6
  780,   1871.9,   147,      82,            8.68,     67.8,  67.83333333333333,          0.6
  781,   1878.9,   118,      75,            8.26,     67.8,  67.89333333333333,          0.6
  782,   1885.6,   101,      54,            7.76,     67.9,  67.95333333333333,          0.7
  783,   1893.6,    84,      34,            7.94,     67.9,  68.01333333333334,          0.7
  784,   1901.1,    21,      21,            7.68,       68,  68.07333333333332,          0.6
  785,   1908.6,   152,      79,            7.34,       68,  68.13333333333333,            1
  786,   1916.7,   179,      87,            7.56,     68.1,  68.19999999999999,          0.9
  787,   1925.1,   152,      89,             7.9,     68.2,              68.26,          0.9
  788,   1933.6,   124,      89,               8,     68.3,  68.32666666666667,          0.9
  789,   1942.3,    92,      89,            8.24,     68.3,  68.38666666666668,          0.9
  790,     1951,   119,      89,            8.48,     68.4,  68.44666666666669,          0.6
  791,   1960.1,   125,      89,            8.68,     68.5,  68.50666666666669,          0.8
  792,   1969.5,   146,      89,            8.88,     68.5,  68.56666666666669,          0.9
  793,   1977.6,   248,      91,             8.8,     68.6,  68.62666666666671,          0.6
  794,   1985.2,   223,      92,            8.58,     68.7,   68.6866666666667,          0.9
  795,   1994.2,   111,      91,            8.64,     68.7,   68.7466666666667,          0.6
  796,   2003.4,    43,      72,            8.66,     68.8,  68.81333333333336,          0.3
  797,   2013.1,    54,      79,            8.72,     68.8,  68.88000000000004,          0.6
  798,   2021.1,    57,      71,             8.7,     68.8,   68.9466666666667,          0.3
  799,   2028.9,    79,      70,            8.74,     68.9,  69.02000000000002,          0.6
  800,   2035.8,   169,      90,            8.32,     68.9,  69.09333333333335,            1
  801,   2043.9,   100,      90,             8.1,       69,  69.17333333333336,            1
  802,   2052.1,   118,      89,             7.8,     69.1,  69.26000000000002,          1.2
  803,   2060.4,    81,      90,            7.86,     69.2,  69.34666666666668,          1.2
  804,   2068.8,   224,      90,            7.98,     69.3,  69.44000000000003,          1.2
  805,   2077.3,   214,      92,             8.3,     69.4,  69.54000000000002,          1.2
  806,   2085.9,   148,      92,             8.4,     69.5,  69.64000000000003,          1.2
  807,   2094.6,   115,      91,             8.5,     69.6,  69.74666666666668,          1.5
  808,   2103.2,    96,      90,            8.56,     69.7,  69.86000000000003,          1.5
  809,   2111.6,   106,      89,            8.56,     69.9,  69.96666666666668,          1.5
  810,   2119.9,   213,      88,            8.52,       70,  70.07333333333334,          1.4
  811,   2128.6,   215,      90,            8.54,     70.1,  70.17333333333335,          1.1
  812,   2138.2,   151,      91,            8.72,     70.2,  70.27333333333334,          1.2
  813,   2146.4,   106,      90,            8.64,     70.3,  70.36666666666669,          1.2
  814,   2154.2,   101,      89,            8.52,     70.4,  70.45333333333335,          1.6
  815,   2161.5,   160,      90,            8.32,     70.5,  70.52666666666667,          1.3
  816,     2170,   237,      90,            8.28,     70.7,  70.58666666666667,          1.2
  817,   2178.3,   180,      92,            8.02,     70.7,  70.63333333333335,          0.9
  818,   2186.4,   162,      93,               8,     70.8,  70.67333333333335,          0.6
  819,   2194.9,   136,      93,            8.14,     70.8,               70.7,          0.6
  820,   2203.8,    82,      86,            8.46,     70.9,  70.71333333333334,          0.3
  821,     2213,    23,      53,             8.6,     70.9,  70.71333333333334,            0
  822,     2222,    17,      67,            8.74,     70.9,               70.7,         -0.3
  823,   2230.3,   106,      97,            8.78,     70.8,  70.66666666666667,         -0.6
  824,   2238.8,   128,      93,            8.78,     70.8,  70.63333333333334,         -0.6
