 time, distance, watts, cadence, velocity_smooth, altitude,    altitude_smooth, grade_smooth
  300,    840.9,   303,      83,            7.34,       65,  65.57777777777777,          3.3
  301,    848.4,   185,      85,            7.44,     65.2,               65.6,          2.6
  302,    856.3,   194,      85,            7.54,     65.4,  65.61818181818181,          2.5
  303,    864.6,   121,      35,            7.74,     65.6,  65.63333333333331,          1.8
  304,    873.2,   251,      84,            7.94,     65.8,  65.64615384615382,          1.2
  305,    881.7,    37,      81,            8.16,     65.8,  65.65714285714283,          0.6
  306,    890.3,    51,      60,            8.38,     65.8,  65.66666666666664,            0
  307,    898.5,    52,      82,            8.44,     65.8,  65.71999999999997,            0
  308,    907.2,    89,      77,            8.52,     65.8,  65.75999999999996,            0
  309,      916,    98,      79,            8.56,     65.8,  65.78666666666663,            0
  310,    925.2,   102,      79,             8.7,     65.8,  65.79999999999997,            0
  311,      934,    72,      78,            8.74,     65.8,  65.79999999999997,            0
  312,    942.7,     3,      69,            8.84,     65.8,  65.79999999999997,            0
  313,    951.2,    20,      68,             8.8,     65.8,  65.79999999999997,            0
  314,    959.7,    21,      76,            8.74,     65.8,  65.79999999999997,            0
  315,    968.1,    69,      77,            8.58,     65.8,   65.8133333333333,            0
  316,    976.6,    28,      76,            8.52,     65.8,  65.82666666666664,            0
  317,    985.1,     9,      64,            8.48,     65.8,  65.83999999999997,            0
  318,    993.3,    12,      81,            8.42,     65.8,  65.85333333333331,            0
  319,   1001.7,    63,      83,             8.4,     65.8,  65.87999999999998,            0
  320,   1010.5,   122,      84,            8.48,     65.8,  65.90666666666665,            0
  321,   1019.1,    89,      85,             8.5,     65.8,  65.93333333333332,          0.6
  322,   1027.9,   139,      86,            8.56,     65.8,              65.96,          0.6
  323,   1036.2,    63,      86,            8.58,       66,                 66,          0.6
  324,   1044.5,    30,      45,            8.56,       66,              66.04,          0.6
  325,     1053,     1,      45,             8.5,       66,              66.08,          0.6
  326,   1061.4,     1,      27,            8.46,       66,              66.12,          0.6
  327,     1070,   131,      84,            8.42,     66.2,  66.17333333333335,          0.6
  328,   1078.7,   138,      86,             8.5,     66.2,  66.22666666666667,          0.6
  329,   1087.1,    72,      86,            8.52,     66.2,  66.29333333333335,          0.6
  330,   1095.6,    45,      69,            8.52,     66.2,  66.34666666666668,          0.6
  331,   1103.9,    12,      67,             8.5,     66.4,  66.41333333333334,          0.6
  332,   1112.4,     8,      71,            8.48,     66.4,              66.48,          0.6
  333,   1120.7,    55,      82,             8.4,     66.4,  66.54666666666668,          0.6
  334,   1128.9,   110,      83,            8.36,     66.4,  66.60000000000001,          0.6
  335,   1137.2,   155,      83,            8.32,     66.6,  66.66666666666667,          1.2
  336,   1145.8,    53,      83,            8.38,     66.6,  66.73333333333333,          1.2
  337,   1154.2,    97,      83,            8.36,     66.8,  66.80000000000001,          1.2
  338,   1162.5,    41,      76,            8.36,     66.8,  66.85333333333334,          1.2
  339,   1170.7,    48,      78,            8.36,       67,  66.92000000000002,          0.6
  340,   1179.1,   169,      83,            8.38,       67,  66.98666666666668,          0.6
  341,   1187.3,   114,      84,             8.3,       67,  67.05333333333334,          0.6
  342,   1195.8,    43,      83,            8.32,       67,  67.12000000000002,          0.6
  343,   1204.3,    92,      83,            8.36,     67.2,  67.18666666666668,          0.6
  344,   1212.1,    33,      74,            8.28,     67.2,  67.25333333333334,          0.6
  345,   1220.1,    16,      78,             8.2,     67.2,  67.32000000000001,          0.6
  346,     1228,    66,      77,            8.14,     67.2,  67.37333333333335,          0.6
  347,     1236,    41,      80,            8.04,     67.4,  67.42666666666668,          0.6
  348,   1244.4,   126,      80,            8.02,     67.4,  67.49333333333334,          1.2
  349,   1252.4,   139,      81,            8.06,     67.4,              67.56,          0.6
  350,   1260.6,   165,      81,             8.1,     67.6,  67.62666666666668,          1.2
  351,   1268.8,   144,      82,            8.16,     67.6,  67.69333333333334,          1.2
  352,   1277.2,   122,      90,            8.24,     67.8,  67.77333333333334,          0.6
  353,   1285.5,    71,      90,            8.22,     67.8,  67.85333333333332,          0.6
  354,   1293.9,   132,      91,             8.3,     67.8,  67.93333333333334,          0.6
  355,     1302,   156,      91,            8.28,     67.8,  68.01333333333334,          0.6
  356,   1310.3,   200,      92,             8.3,       68,  68.10666666666667,          1.2
  357,   1318.8,   162,      94,            8.32,       68,  68.18666666666667,          1.2
  358,   1327.7,    27,      87,            8.44,     68.2,  68.26666666666667,          1.2
  359,   1336.1,    64,      93,            8.44,     68.2,  68.34666666666665,          1.2
  360,     1344,    76,      92,             8.4,     68.4,  68.42666666666666,          1.2
  361,   1352.5,    79,      92,            8.44,     68.4,              68.52,          1.2
  362,   1360.6,    53,      91,            8.36,     68.6,  68.62666666666668,          1.2
  363,   1368.8,    82,      92,            8.22,     68.6,  68.72000000000001,          1.2
  364,   1377.7,    88,      91,            8.32,     68.8,  68.82666666666667,          0.6
  365,   1386.1,    90,      91,            8.42,     68.8,  68.93333333333334,          1.2
  366,   1394.8,   117,      91,            8.46,     68.8,  69.03999999999999,          0.6
  367,   1403.4,   146,      91,            8.56,       69,  69.13333333333334,          1.2
  368,   1411.8,   168,      92,             8.6,       69,              69.24,          1.8
  369,   1420.1,   132,      93,            8.48,     69.2,  69.34666666666665,          1.2
  370,   1428.4,   151,      93,            8.46,     69.4,  69.45333333333332,          1.8
  371,   1436.3,    88,      93,             8.3,     69.4,  69.55999999999999,          1.8
  372,   1444.4,    78,      91,             8.2,     69.6,  69.66666666666667,          1.2
  373,   1452.8,   125,      91,             8.2,     69.8,  69.78666666666666,          1.2
  374,   1460.8,   147,      91,            8.14,     69.8,  69.89333333333333,          1.2
  375,   1468.9,    92,      91,             8.1,     69.8,  69.99999999999999,          1.2
  376,   1476.8,   120,      91,             8.1,       70,   70.0933333333333,          1.2
  377,   1485.3,   215,      92,            8.18,     70.2,  70.18666666666665,          1.8
  378,     1494,   135,      92,            8.24,     70.2,  70.27999999999999,          1.2
  379,   1502.5,   153,      92,            8.34,     70.4,  70.35999999999999,          1.2
  380,     1511,   161,      93,            8.42,     70.4,  70.42666666666666,          1.2
  381,   1519.5,   183,      89,            8.54,     70.6,  70.49333333333333,          0.6
  382,   1527.9,   150,      86,            8.52,     70.6,  70.54666666666665,          0.6
  383,   1536.8,    56,      88,            8.56,     70.6,  70.58666666666664,          0.6
  384,   1545.7,    68,      89,            8.64,     70.6,   70.6133333333333,          0.6
  385,   1554.6,    42,      89,            8.72,     70.8,  70.62666666666664,          0.6
  386,   1563.4,    49,      87,            8.78,     70.8,  70.62666666666664,          0.6
  387,   1572.4,    71,      86,             8.9,     70.8,   70.6133333333333,            0
  388,   1581.9,    12,      76,            9.02,     70.8,  70.58666666666663,         -0.5
  389,   1591.1,     3,      76,            9.08,     70.8,  70.55999999999996,         -0.5
  390,   1600.9,    27,      84,            9.26,     70.6,  70.51999999999995,         -0.5
  391,   1610.2,    32,      79,            9.36,     70.6,  70.47999999999996,           -1
  392,     1620,    59,      86,            9.52,     70.6,  70.42666666666663,         -0.5
  393,   1629.7,    38,      63,            9.56,     70.4,  70.37333333333329,           -1
  394,   1639.6,     0,      63,             9.7,     70.4,  70.30666666666663,           -1
  395,   1649.1,     0,      63,            9.64,     70.2,  70.23999999999997,         -0.5
  396,   1658.5,     0,       0,            9.66,     70.2,  70.15999999999995,         -1.1
  397,   1668.1,     0,       0,            9.62,     70.2,  70.07999999999996,         -0.5
  398,   1677.3,     0,       0,            9.52,       70,  69.98666666666662,         -0.5
  399,   1686.8,     0,       0,            9.44,       70,  69.87999999999995,         -0.5
  400,   1696.3,     0,       0,            9.44,       70,   69.7733333333333,         -0.5
  401,   1705.8,    66,      84,            9.46,       70,  69.66666666666664,         -0.5
  402,   1715.3,    52,      84,            9.44,     69.8,   69.5733333333333,           -1
  403,   1725.1,    52,      81,            9.56,     69.8,  69.47999999999996,         -1.6
  404,   1734.7,    24,      67,            9.58,     69.6,  69.38666666666661,         -1.5
  405,   1744.5,    32,      82,            9.64,     69.4,  69.30666666666662,           -2
  406,   1755.2,    46,      82,            9.88,     69.2,  69.25333333333329,           -2
  407,   1764.7,    46,      82,            9.88,       69,   69.2133333333333,         -1.6
  408,   1774.1,    23,       0,             9.8,     68.8,  69.19999999999996,         -1.1
  409,   1782.9,     0,       0,            9.64,     68.8,   69.2133333333333,         -0.6
  410,   1790.6,     0,       0,            9.22,     68.8,  69.22666666666663,            0
  411,   1798.8,     0,       0,            8.72,     68.8,  69.25333333333329,            0
  412,   1807.1,   446,      77,            8.48,     68.8,  69.30666666666662,          1.2
  413,   1815.8,   359,      65,            8.34,     68.8,  69.37333333333328,          1.7
  414,   1824.4,   235,      55,             8.3,     69.2,  69.45333333333329,          2.8
  415,   1833.4,   309,      55,            8.56,     69.4,  69.54666666666662,          3.4
  416,   1842.3,   309,      81,             8.7,     69.8,  69.61333333333329,          2.2
  417,   1851.3,     0,      81,            8.84,       70,  69.66666666666661,          1.7
  418,   1860.3,     0,      81,             8.9,       70,  69.70666666666664,          1.1
  419,   1869.7,     0,       0,            9.06,       70,   69.7333333333333,          0.5
  420,   1879.3,     0,       0,            9.18,     70.2,  69.74666666666664,          0.5
  421,   1888.6,   187,      73,            9.26,     70.2,  69.71999999999997,          0.5
  422,   1897.9,   216,      73,            9.32,     70.2,   69.6533333333333,           -1
  423,   1907.4,     0,       0,            9.42,     70.2,  69.54666666666664,         -1.6
  424,   1917.4,     0,       0,            9.54,     69.8,  69.39999999999996,         -2.1
  425,   1927.3,     0,       0,             9.6,     69.6,  69.23999999999997,         -2.6
  426,   1936.8,     0,       0,            9.64,     69.4,  69.06666666666663,         -2.1
  427,   1946.3,     0,       0,            9.68,     69.2,  68.86666666666663,         -2.1
  428,   1955.9,     0,       0,             9.7,       69,  68.66666666666664,         -2.5
  429,   1965.9,     0,       0,             9.7,     68.8,   68.4533333333333,         -2.5
  430,   1976.1,     0,       0,            9.76,     68.4,  68.23999999999997,           -3
  431,   1985.9,     0,       0,            9.82,     68.2,  68.03999999999996,         -3.1
  432,   1995.9,     0,       0,            9.92,     67.8,   67.8533333333333,         -2.6
  433,   2005.1,     0,       0,            9.84,     67.6,  67.67999999999996,         -2.7
  434,     2014,     0,       0,            9.62,     67.4,  67.53333333333329,         -1.6
  435,   2022.9,    51,      54,            9.36,     67.2,  67.39999999999995,         -1.6
  436,   2032.5,   177,      58,            9.32,     67.2,   67.2933333333333,         -1.1
  437,     2042,   202,      58,            9.22,       67,   67.2133333333333,         -1.1
  438,   2051.1,   202,      58,             9.2,       67,  67.14666666666663,         -1.1
  439,   2059.7,   134,       0,            9.14,     66.8,  67.10666666666664,         -0.6
  440,     2068,     0,       0,            9.02,     66.8,  67.06666666666663,            0
  441,     2077,     0,       0,             8.9,     66.8,  67.03999999999998,          0.6
  442,     2086,     0,       0,             8.8,       67,  67.02666666666663,          1.1
  443,   2094.9,    71,      44,            8.76,       67,  67.01333333333329,          1.1
  444,   2104.2,    72,      36,             8.9,     67.2,  67.01333333333329,          0.5
  445,   2113.6,    76,      36,            9.12,     67.2,  67.01333333333329,          0.5
  446,   2123.6,    51,      37,            9.32,     67.2,  67.02666666666663,         -0.5
  447,   2133.3,    51,      37,            9.46,     67.2,  67.03999999999998,         -0.6
  448,   2142.4,    37,      28,             9.5,       67,  67.05333333333331,         -0.6
  449,   2149.9,    48,      41,            9.14,       67,  67.05333333333331,         -0.6
  450,   2159.5,   148,      75,            9.18,       67,  67.05333333333331,            0
  451,   2169.3,   275,      75,            9.14,       67,  67.03999999999998,            0
  452,     2179,   103,      50,            9.14,       67,  67.03999999999998,            0
  453,   2188.6,   103,      50,            9.24,       67,  67.03999999999998,            0
  454,   2198.4,    68,       0,             9.7,       67,   67.0533333333333,            0
  455,   2207.7,     0,       0,            9.64,       67,  67.07999999999997,            0
  456,   2216.6,     0,       0,            9.46,       67,  67.11999999999996,            0
  457,   2225.2,     0,       0,            9.24,       67,  67.15999999999997,            0
  458,   2233.8,     0,       0,            9.04,       67,  67.19999999999997,          0.6
  459,   2241.9,     6,      22,             8.7,       67,  67.23999999999997,          0.6
  460,   2250.6,    18,      22,            8.58,     67.2,  67.27999999999997,          1.2
  461,   2258.5,    49,      31,            8.38,     67.2,  67.31999999999998,          1.2
  462,   2266.7,   430,      68,             8.3,     67.4,  67.35999999999997,          1.2
  463,   2275.4,   428,      72,            8.32,     67.4,  67.39999999999998,          1.2
  464,   2283.8,   426,      72,            8.38,     67.6,  67.42666666666665,          0.6
  465,   2292.1,   156,      29,             8.3,     67.6,   67.4533333333333,          0.7
  466,   2299.3,     5,      71,            8.16,     67.6,  67.49333333333331,            0
  467,   2305.8,    12,      54,            7.82,     67.6,  67.51999999999997,            0
  468,   2312.4,    12,      69,             7.4,     67.6,  67.55999999999997,            0
  469,   2319.3,    13,      73,             7.1,     67.6,  67.59999999999997,            0
  470,   2326.1,   276,      85,             6.8,     67.6,  67.63999999999997,         -0.7
  471,   2333.5,   428,      99,            6.84,     67.6,  67.66666666666664,         -0.7
  472,   2341.2,   496,     101,            7.08,     67.4,   67.6933333333333,            0
  473,   2349.6,   363,     105,            7.44,     67.4,   67.7333333333333,            0
  474,   2358.2,     0,     105,            7.78,     67.6,   67.7733333333333,          1.2
  475,   2366.7,     0,     105,            8.12,     67.6,  67.82666666666664,          1.7
  476,   2375.8,     0,       0,            8.46,     67.8,   67.8933333333333,          1.1
  477,   2384.5,     0,       0,            8.66,       68,  67.95999999999997,          1.2
  478,   2393.2,     0,       0,            8.72,       68,  68.03999999999996,          0.6
  479,   2400.9,     0,       0,            8.54,       68,  68.14666666666663,          0.6
  480,   2408.7,     0,       0,             8.4,       68,  68.26666666666664,          0.6
  481,   2416.4,     0,       0,            8.12,     68.2,  68.38666666666663,          1.3
  482,   2424.4,     0,       0,            7.98,     68.2,  68.51999999999997,            2
  483,   2431.9,     0,       0,            7.74,     68.4,   68.6533333333333,          1.4
  484,   2438.2,     0,       0,            7.46,     68.6,  68.78666666666663,          2.1
  485,   2445.5,      ,       0,            7.36,     68.6,  68.93333333333331,          2.1
  486,   2452.8,      ,       0,            7.28,     68.8,   69.0933333333333,          2.1
  487,   2459.9,      ,       0,             7.1,       69,  69.27999999999997,          2.7
  488,   2467.1,      ,       0,            7.04,     69.2,  69.46666666666664,          2.7
  489,   2474.7,     0,       0,             7.3,     69.4,  69.66666666666664,          2.6
  490,   2482.6,   360,      81,            7.42,     69.6,  69.91999999999997,          2.6
  491,   2490.5,   137,      77,            7.54,     69.8,  70.19999999999997,          2.6
  492,     2498,   317,      78,            7.62,       70,  70.49333333333331,          2.5
  493,   2505.9,   317,      79,            7.76,     70.2,  70.77333333333331,          3.1
  494,   2514.2,   391,      85,             7.9,     70.4,  71.05333333333331,            3
  495,   2522.8,   428,      83,            8.04,     70.8,  71.33333333333331,            3
  496,   2531.1,   414,      83,            8.12,       71,  71.62666666666665,          5.4
  497,   2539.4,   417,      81,            8.28,     71.2,  71.91999999999999,            6
  498,   2547.8,   357,      78,            8.38,     72.2,  72.22666666666666,          5.9
  499,   2556.1,   422,      79,            8.38,     72.8,  72.55999999999999,          5.2
  500,     2565,   453,      80,            8.44,       73,  72.89333333333333,          2.8
  501,   2574.2,   463,      81,            8.62,       73,  73.26666666666667,          1.6
  502,   2583.7,   527,      82,            8.86,     73.2,  73.64000000000001,          2.2
  503,   2592.9,   515,      83,            9.02,     73.4,              74.04,          2.8
  504,   2601.5,   525,      83,            9.08,     73.8,  74.45333333333335,          3.3
  505,   2610.5,   466,      83,             9.1,       74,              74.84,          4.5
  506,   2620.2,   462,      83,             9.2,     74.4,  75.22666666666667,          3.9
  507,   2628.7,   446,     102,               9,       75,  75.64000000000001,          5.6
  508,   2637.3,   454,     102,            8.88,     75.2,              76.08,          5.7
  509,   2646.2,   435,     102,            8.94,       76,  76.54666666666667,          5.5
  510,   2655.4,   458,     102,            8.98,     76.4,  77.02666666666666,          5.9
  511,   2665.2,   418,     102,               9,       77,              77.52,          5.4
  512,   2674.4,   396,     101,            9.14,     77.4,  78.02666666666666,            6
  513,   2682.9,   330,     101,            9.12,       78,  78.53333333333332,          6.1
  514,     2692,   330,      98,            9.16,     78.6,  79.02666666666666,          6.1
  515,   2701.1,   433,      99,            9.14,     79.2,  79.54666666666665,            6
  516,   2710.4,   470,      99,            9.04,     79.6,  80.03999999999999,          5.5
  517,   2719.3,   456,     100,            8.98,     80.2,  80.54666666666665,          5.5
  518,   2728.4,   391,     100,             9.1,     80.6,  81.05333333333331,          5.5
  519,   2737.3,   404,     100,            9.06,     81.2,  81.57333333333331,            5
  520,   2746.7,   429,     100,            9.12,     81.6,  82.07999999999997,            5
  521,   2755.6,   418,     100,            9.04,       82,  82.58666666666664,            5
  522,   2764.6,   348,     100,            9.06,     82.4,   83.0933333333333,            5
  523,   2773.4,   442,      99,               9,       83,  83.59999999999998,          5.6
  524,   2782.4,   459,      99,            9.02,     83.4,  84.10666666666664,          6.2
  525,   2791.6,   459,      99,            8.98,       84,  84.61333333333332,          6.2
  526,   2800.3,   493,      99,            8.94,     84.6,  85.11999999999998,          6.3
  527,   2808.7,   493,     100,            8.82,     85.2,  85.62666666666665,          6.4
  528,   2817.5,   432,     100,            8.82,     85.6,  86.14666666666666,          6.3
  529,   2826.2,   408,     100,            8.76,     86.2,  86.66666666666666,          5.6
  530,   2835.4,   458,      99,            8.76,     86.8,  87.18666666666665,          6.1
  531,   2844.6,   415,      99,            8.86,     87.2,  87.69333333333331,          5.4
  532,   2853.5,   461,     100,            8.96,     87.8,  88.19999999999997,          5.5
  533,   2862.9,   471,     101,            9.08,     88.2,  88.69333333333331,          5.5
  534,   2871.6,   415,     101,            9.08,     88.8,  89.17333333333332,          5.5
  535,   2880.8,   358,     101,            9.08,     89.2,  89.65333333333332,          5.5
  536,   2889.7,   414,     101,            9.02,     89.8,  90.13333333333331,          5.5
  537,   2899.2,   438,     101,            9.14,     90.2,  90.59999999999998,          4.9
  538,   2908.2,   399,     101,            9.06,     90.8,  91.06666666666665,          4.9
  539,   2917.3,   442,     102,            9.14,       91,  91.53333333333332,          4.9
  540,   2926.7,   399,     101,            9.18,     91.6,  91.99999999999999,          4.4
  541,   2935.7,   363,     101,             9.2,       92,  92.45333333333332,          4.9
  542,   2944.7,   385,     100,             9.1,     92.4,  92.90666666666665,            5
  543,   2953.7,   420,      99,             9.1,     92.8,  93.35999999999997,            5
  544,   2962.9,   383,      99,            9.12,     93.4,  93.82666666666664,            5
  545,   2971.8,   355,      99,            9.02,     93.8,  94.27999999999997,          5.8
  546,   2980.5,   408,      98,            8.96,     94.2,  94.74666666666664,          5.4
  547,   2988.1,   443,      96,            8.68,     94.8,  95.19999999999999,          5.4
  548,   2996.4,   432,      97,            8.54,     95.2,  95.65333333333332,          5.3
  549,   3005.4,   414,      97,             8.5,     95.6,  96.11999999999998,          5.1
  550,   3014.4,   409,      97,            8.52,       96,  96.58666666666664,          5.7
  551,   3023.1,   420,      98,            8.52,     96.6,  97.03999999999998,          5.7
  552,   3031.7,   394,      98,            8.72,     97.2,  97.49333333333331,          5.6
  553,   3040.5,   445,      99,            8.82,     97.6,  97.93333333333331,            5
  554,   3050.1,   431,     100,            8.94,       98,  98.35999999999997,          4.4
  555,   3059.2,   408,     100,            8.96,     98.4,  98.79999999999997,          4.8
  556,     3068,   424,     100,            8.98,     98.8,  99.23999999999998,          4.8
  557,     3078,   414,     100,            9.26,     99.4,  99.67999999999998,          4.9
  558,   3087.6,   353,     100,            9.42,     99.8, 100.10666666666664,          4.8
  559,   3096.2,   368,     100,            9.22,    100.2,  100.5333333333333,          3.9
  560,   3105.3,   347,      99,            9.22,    100.6, 100.95999999999998,            4
  561,   3113.7,   363,      99,            9.14,    100.8,  101.3733333333333,          4.6
  562,   3122.2,   376,      98,            8.84,    101.2, 101.79999999999997,          4.7
  563,   3130.9,   375,      98,            8.66,    101.8, 102.22666666666665,          5.2
  564,   3139.6,   404,      99,            8.68,    102.2, 102.62666666666664,          5.2
  565,   3148.4,   343,      99,            8.62,    102.6, 103.03999999999998,            5
  566,     3157,   400,      99,            8.66,      103, 103.42666666666665,            5
  567,   3166.6,   404,      99,            8.88,    103.6, 103.81333333333332,          4.4
  568,   3175.7,   450,     100,            8.96,      104, 104.21333333333332,          4.8
  569,   3184.7,   444,     101,            9.02,    104.2, 104.61333333333332,          4.4
  570,   3194.2,   410,     101,            9.16,    104.8, 105.01333333333332,          3.9
  571,   3203.2,   423,     103,            9.24,    105.2, 105.41333333333333,            5
  572,     3212,   384,     102,            9.08,    105.4,              105.8,          3.3
  573,   3220.7,   409,     101,               9,      106, 106.17333333333333,          3.3
  574,   3230.1,   400,     101,            9.08,      106, 106.53333333333333,            4
  575,   3239.1,   315,     100,            8.98,    106.4, 106.89333333333335,          3.4
  576,   3247.4,   433,     101,            8.84,    106.8,             107.28,          5.2
  577,     3256,   474,     102,             8.8,    107.2, 107.65333333333335,          5.3
  578,   3264.4,   407,     102,            8.74,    107.8,             108.04,          4.6
  579,   3273.1,   434,     102,             8.6,    108.2, 108.42666666666668,            4
  580,   3282.4,   380,     102,            8.66,    108.4,              108.8,          3.3
  581,   3291.4,   393,     102,             8.8,    108.6, 109.21333333333334,          3.2
  582,   3301.1,   439,     102,            9.02,      109,             109.64,          4.3
  583,   3310.7,   406,     102,            9.26,    109.4, 110.05333333333333,          4.8
  584,   3319.7,   278,     100,            9.32,      110, 110.46666666666667,          5.5
  585,   3328.7,   297,      98,            9.26,    110.4, 110.85333333333332,            5
  586,   3337.5,   340,      98,            9.22,      111,             111.24,          4.5
  587,   3346.4,   371,      97,            9.06,    111.2,             111.64,            5
  588,   3355.4,   366,      97,            8.94,    111.6, 112.05333333333333,            5
  589,   3364.7,   310,      97,               9,    112.2, 112.45333333333333,            5
  590,   3373.3,   351,     110,            8.92,    112.8, 112.86666666666665,            5
  591,   3382.1,   326,     110,            8.92,      113, 113.25333333333332,            4
  592,   3391.1,   369,     109,            8.94,    113.4, 113.65333333333332,          3.5
  593,   3399.9,   324,     109,             8.9,    113.6, 114.03999999999998,          4.1
  594,     3408,   363,     109,            8.66,      114, 114.43999999999998,          4.2
  595,   3416.1,   383,     109,            8.56,    114.4, 114.83999999999997,          4.3
  596,   3424.3,   447,     109,            8.44,    114.8, 115.22666666666665,          4.9
  597,   3432.5,   437,     109,            8.28,      115, 115.62666666666664,          4.2
  598,   3440.9,   446,     109,             8.2,    115.6, 116.02666666666664,          4.8
  599,   3449.1,   434,     109,            8.22,    115.8, 116.43999999999997,          5.3
  600,   3457.7,   420,     108,            8.32,    116.4, 116.86666666666663,          4.7
  601,   3466.5,   456,     108,            8.44,    116.8, 117.29333333333331,          5.2
  602,   3475.2,   460,     108,            8.54,    117.2,  117.7333333333333,          4.7
  603,   3483.8,   388,     108,            8.58,    117.6, 118.15999999999998,          5.9
  604,   3492.1,   417,     106,             8.6,      118, 118.59999999999997,          5.3
  605,   3500.4,   467,     106,            8.54,    118.8,  119.0133333333333,            6
  606,   3508.9,   447,     106,            8.48,      119, 119.45333333333332,          5.8
  607,   3517.2,   422,     107,             8.4,    119.6, 119.87999999999997,          4.7
  608,   3526.3,   488,     108,             8.5,      120, 120.30666666666664,          5.8
  609,   3534.6,   423,     108,             8.5,    120.4,  120.7333333333333,          4.7
  610,   3543.3,   420,     108,            8.58,      121, 121.14666666666663,          4.8
  611,   3551.3,   420,     109,            8.48,    121.2, 121.55999999999997,          4.1
  612,   3559.9,   389,     109,            8.54,    121.6, 121.93333333333332,          4.1
  613,   3568.6,   381,     110,            8.46,    121.8, 122.33333333333331,          4.7
  614,   3577.1,   373,     110,             8.5,    122.4,             122.72,          4.8
  615,   3585.2,   380,     110,            8.38,    122.8, 123.10666666666665,          5.6
  616,   3593.3,   368,     111,             8.4,    123.2, 123.47999999999999,          4.4
  617,     3601,   392,     109,            8.22,    123.6, 123.83999999999999,          4.4
  618,   3608.6,   441,     106,               8,    123.8, 124.19999999999999,          3.7
  619,   3616.9,   444,     105,            7.96,    124.2, 124.55999999999999,          4.3
  620,   3625.4,   419,     104,            8.04,    124.4,             124.92,          4.9
  621,   3633.2,   423,     104,            7.98,      125, 125.26666666666665,          4.9
  622,   3641.1,   389,     105,            8.02,    125.4, 125.58666666666664,          4.7
  623,   3649.6,   383,     106,             8.2,    125.8,  125.8933333333333,            4
  624,   3659.1,   391,     108,            8.44,      126, 126.21333333333332,          3.4
  625,     3668,   394,     109,            8.52,    126.4, 126.53333333333332,          3.3
  626,   3676.3,   395,     110,            8.62,    126.6, 126.85333333333331,          3.3
  627,   3685.7,   425,     112,            8.92,      127, 127.15999999999998,          3.3
  628,   3695.1,   455,     114,             9.1,    127.2, 127.43999999999998,          2.7
  629,   3703.9,   410,     110,            8.96,    127.6, 127.71999999999997,          2.2
  630,   3713.1,   384,     102,            9.02,    127.6, 127.99999999999997,          3.2
  631,   3722.8,   389,     103,             9.3,    127.8, 128.27999999999997,          2.6
  632,   3732.5,   468,     106,            9.36,    128.4, 128.55999999999997,          3.6
  633,   3741.8,   463,     108,            9.34,    128.6,  128.8533333333333,          3.1
  634,   3751.7,   461,     109,            9.56,      129, 129.14666666666665,          2.1
  635,   3761.7,   439,     109,            9.72,      129, 129.46666666666664,          2.5
  636,   3771.4,   480,     110,            9.72,    129.2,  129.7733333333333,          2.5
  637,   3781.1,   529,     111,            9.72,    129.6, 130.11999999999998,            3
  638,   3791.3,   494,     111,             9.9,      130,             130.48,          3.4
  639,   3801.4,   367,     103,            9.94,    130.2, 130.81333333333333,          3.4
  640,   3812.4,   395,     102,           10.14,    130.6, 131.14666666666665,          3.4
  641,   3822.6,   339,     102,           10.24,      131,             131.48,          4.3
  642,   3832.7,   289,     101,           10.32,    131.4, 131.81333333333333,          3.9
  643,   3843.1,   315,     100,           10.36,      132,             132.16,          4.4
  644,   3853.4,   369,     101,            10.4,    132.2,  132.4933333333333,          4.4
  645,   3863.3,   375,     101,           10.18,    132.8, 132.82666666666665,          3.5
  646,   3873.2,   336,     101,           10.12,    133.2,             133.16,          3.5
  647,   3883.1,   415,     102,           10.08,    133.4,             133.48,            3
  648,   3893.3,   491,     103,           10.04,    133.6,              133.8,          1.9
  649,   3903.9,   486,     105,            10.1,      134,             134.12,          2.4
  650,   3914.6,   498,     106,           10.26,      134, 134.41333333333333,          2.3
  651,   3925.2,   515,     108,            10.4,    134.4, 134.70666666666665,          2.3
  652,   3936.1,   416,     109,            10.6,    134.6, 134.97333333333333,          2.8
  653,     3947,   413,     109,           10.74,      135, 135.22666666666666,          2.3
  654,   3957.8,   439,     109,           10.78,    135.2,             135.48,          2.8
  655,   3968.6,   356,     105,            10.8,    135.4, 135.73333333333332,          2.8
  656,   3979.4,   378,      97,           10.84,    135.8, 135.98666666666665,          2.7
  657,   3990.4,   327,      98,           10.86,    136.2, 136.23999999999998,          2.7
  658,   4001.5,   174,      97,            10.9,    136.4,  136.4933333333333,          2.3
  659,   4012.4,   197,      96,           10.92,    136.6, 136.74666666666664,          1.8
  660,   4023.6,   279,      95,              11,    136.8, 136.98666666666665,          1.8
  661,   4034.6,   433,      96,           11.04,      137, 137.23999999999995,          1.8
  662,   4045.4,   371,      96,              11,    137.2, 137.49333333333328,          2.3
  663,   4056.4,   312,      96,           10.98,    137.4,  137.7466666666666,          1.9
  664,   4066.8,   248,      96,           10.88,    137.8, 137.99999999999994,          2.4
  665,   4077.1,   207,      94,            10.7,    137.8, 138.25333333333325,          2.4
  666,   4087.6,   240,      93,            10.6,    138.2, 138.51999999999992,          1.9
  667,   4097.7,   312,     104,           10.46,    138.4, 138.79999999999993,          2.9
  668,   4108.2,   409,     105,           10.36,    138.6, 139.07999999999993,          2.4
  669,   4118.7,   408,     105,           10.38,      139, 139.37333333333328,          2.9
