 time, distance, watts, cadence, velocity_smooth, altitude,    altitude_smooth, grade_smooth
    0,        0,     0,       0,               0,    261.4, 261.40000000000003,            0
    1,        0,     0,       0,               0,    261.4, 261.40000000000003,            0
    2,        0,     0,       0,               0,    261.4, 261.40000000000003,            0
    3,        0,     0,       0,               0,    261.4,  261.4166666666667,            0
    4,        0,     0,       0,               0,    261.4,  261.4307692307693,            0
    5,        0,     0,       0,               0,    261.4,  261.4428571428572,            0
    6,        0,     0,       0,               0,    261.4,  261.4533333333333,         13.3
    7,        0,     0,       0,               0,    261.4,  261.4533333333333,            0
    8,        0,     0,       0,               0,    261.4,  261.4533333333333,            0
    9,        0,     0,       0,               0,    261.4,  261.4533333333333,            0
   10,        0,     0,       0,               0,    261.4,  261.4533333333333,            0
   11,      1.5,     0,       0,             0.3,    261.6,  261.4533333333333,            0
   12,      3.3,    20,      25,            0.66,    261.6,  261.4533333333333,            0
   13,        6,    68,      25,             1.2,    261.6,  261.4533333333333,         -1.8
   14,      8.9,    96,      44,            1.78,    261.6,             261.44,         -1.6
   15,     12.5,   195,     113,             2.5,    261.4,  261.4266666666666,         -1.3
   16,     16.2,   213,      78,            2.94,    261.4,  261.4133333333333,         -1.1
   17,     21.1,   140,      84,            3.56,    261.4,  261.3999999999999,            0
   18,     26.3,   153,      74,            4.06,    261.4,  261.4133333333333,            0
   19,     31.6,    91,      62,            4.54,    261.4, 261.45333333333326,            0
   20,     36.2,    51,      61,            4.74,    261.4,  261.5066666666666,         -0.9
   21,       43,    65,      64,            5.36,    261.4, 261.58666666666664,         -0.9
   22,     49.2,    65,      64,            5.62,    261.2,  261.6933333333333,         -0.9
   23,     53.8,    43,      64,             5.5,    261.2,  261.8133333333333,         -0.9
   24,     58.7,    26,      30,            5.42,    261.2,  261.9466666666666,          2.7
   25,     64.4,     0,       2,            5.64,    261.2, 262.13333333333327,          4.7
   26,     71.1,    54,      58,            5.62,    261.8, 262.35999999999996,          5.9
   27,     74.9,   107,      63,            5.14,    262.2,  262.6266666666666,            8
   28,     79.2,   138,      65,            5.08,    262.4,  262.9066666666666,          6.2
   29,     84.5,    75,      65,            5.16,    262.8, 263.19999999999993,          5.2
   30,     90.4,    55,      65,             5.2,      263, 263.47999999999996,          5.6
   31,     94.2,    45,      48,            4.62,    263.2,  263.7466666666666,          7.7
   32,     97.2,     0,       0,            4.46,    263.4, 263.99999999999994,         11.4
   33,    102.8,     0,       0,            4.72,    264.2,  264.1733333333333,         14.8
   34,    106.2,     0,       0,            4.34,    264.8,             264.28,         15.1
   35,    109.1,     0,       0,            3.74,    265.4, 264.35999999999996,           12
   36,    111.8,     2,      25,            3.52,    265.6,              264.4,          5.3
   37,    114.5,     5,      43,            3.46,    265.6,  264.4133333333333,         -1.7
   38,    117.6,     8,      42,            2.96,    265.4,  264.4133333333333,         -4.4
   39,    121.1,    11,      50,            2.98,    265.2,  264.3999999999999,         -8.1
   40,    125.3,    22,      63,            3.24,      265,  264.3733333333333,         -9.5
   41,    129.4,    27,      67,            3.52,    264.4,  264.3066666666666,         -8.5
   42,    134.5,    25,      74,               4,    263.8,  264.2133333333333,         -7.7
   43,      140,    54,      74,            4.48,    263.6,  264.1333333333333,         -5.3
   44,    146.1,    44,      45,               5,    263.4,  264.0933333333333,         -2.6
   45,    152.2,    18,      23,            5.38,    263.2, 264.05333333333334,         -1.7
   46,    157.9,     5,      23,             5.7,    263.2,  263.9866666666666,          1.8
   47,    163.1,     0,       0,            5.72,    263.2,  263.8533333333333,          2.9
   48,      168,     0,       0,             5.6,    263.8,  263.6933333333333,            4
   49,    172.9,     0,       0,            5.36,    263.8,  263.5333333333333,          6.2
   50,    177.7,     8,      58,             5.1,      264, 263.34666666666664,          5.8
   51,    182.5,    51,      67,            4.92,    264.4, 263.15999999999997,          4.6
   52,    188.6,   125,      73,             5.1,      265,  262.9866666666666,          0.9
   53,    194.6,   203,      79,            5.32,    264.8,              262.8,         -5.9
   54,    200.4,   236,      83,             5.5,    264.2, 262.61333333333334,        -11.8
   55,    206.1,   174,      85,            5.68,      263, 262.37333333333333,        -12.3
   56,    214.1,   115,      73,            6.32,      262,  262.1333333333333,        -11.8
   57,    222.2,   107,      77,            6.72,    261.4, 261.87999999999994,         -7.5
   58,    229.1,   110,      79,             6.9,    260.8, 261.58666666666664,         -4.2
   59,      238,    74,      81,            7.52,    260.6, 261.22666666666663,         -2.9
   60,    247.6,    80,      71,             8.3,    260.6,  260.8666666666666,         -1.1
   61,    256.6,   112,      67,             8.5,    260.4,  260.5066666666666,         -1.1
   62,    265.3,   120,      78,            8.62,    260.4,  260.2133333333333,         -1.1
   63,    274.6,    82,      78,             9.1,    260.2,  259.9599999999999,         -0.5
   64,    283.8,    57,      57,            9.16,    260.2, 259.71999999999997,         -1.1
   65,    293.3,    75,      82,            9.14,    260.2,  259.4799999999999,         -1.6
   66,    303.3,   121,      83,            9.34,      260, 259.22666666666663,         -2.1
   67,    312.9,   144,      80,            9.52,    259.6,  258.9333333333333,         -3.6
   68,    322.2,   131,      72,            9.52,    259.4,  258.6133333333333,         -3.6
   69,    332.2,   116,      72,            9.68,    258.8,  258.2533333333333,         -3.6
   70,    342.2,    76,      52,            9.78,    258.6, 257.85333333333324,           -4
   71,      352,    40,      63,            9.74,    258.2,  257.4266666666666,           -4
   72,    361.9,    25,      75,             9.8,    257.8,  256.9866666666666,         -4.5
   73,    371.8,    55,      75,            9.92,    257.2,  256.5466666666666,         -4.9
   74,    382.4,    76,      62,           10.04,    256.8, 256.11999999999995,         -5.3
   75,    392.6,    30,      73,           10.08,    256.2, 255.67999999999995,         -5.3
   76,    403.3,    42,      73,           10.26,    255.6,  255.2666666666666,         -6.3
   77,    413.7,    41,      73,           10.36,      255,  254.8533333333333,         -5.8
   78,    423.9,     0,       0,           10.42,    254.2, 254.46666666666664,           -5
   79,    433.7,     0,       0,           10.26,    253.8, 254.07999999999996,         -4.2
   80,    443.4,     0,       0,           10.16,    253.6, 253.71999999999997,         -2.7
   81,    451.9,     0,       0,            9.72,    253.4, 253.35999999999999,         -2.9
   82,    460.3,     7,      58,            9.32,    253.2, 253.01333333333332,           -3
   83,      468,    17,      48,            8.82,    252.8, 252.69333333333333,         -3.1
   84,    476.4,    12,      64,            8.54,    252.6,              252.4,         -2.5
   85,    484.6,    15,      61,            8.24,    252.4, 252.14666666666668,         -2.5
   86,    492.4,    26,      67,             8.1,    252.4, 251.92000000000002,         -2.5
   87,    499.9,    47,      58,            7.92,      252, 251.70666666666668,         -3.2
   88,    507.8,     0,       0,            7.96,    251.8,  251.5066666666667,         -4.4
   89,    516.1,     0,       0,            7.94,    251.4, 251.33333333333337,         -3.7
   90,    524.1,     0,       0,             7.9,      251, 251.18666666666667,         -3.6
   91,    532.4,     1,      23,               8,    250.8, 251.05333333333334,           -3
   92,    540.7,     3,      58,            8.16,    250.6, 250.92000000000002,         -1.8
   93,      549,     6,      59,            8.24,    250.4,  250.7866666666667,         -1.3
   94,      557,     7,      59,            8.18,    250.4, 250.66666666666666,         -0.7
   95,    564.3,     0,       0,            8.04,    250.4, 250.53333333333333,          0.7
   96,      571,     2,      54,            7.72,    250.4,              250.4,          0.8
   97,    577.2,     6,      54,             7.3,    250.6, 250.26666666666668,          0.8
   98,    583.2,    12,      33,            6.84,    250.6, 250.11999999999998,            0
   99,    589.7,    74,      76,            6.54,    250.6, 249.94666666666666,         -0.8
  100,    595.7,    80,      55,            6.28,    250.4, 249.75999999999996,         -1.6
  101,    602.1,    22,      41,            6.22,    250.4, 249.54666666666662,         -3.1
  102,    608.7,    22,      68,             6.3,    250.2, 249.29333333333327,         -3.7
  103,    615.3,    38,      64,            6.42,    249.8, 249.01333333333326,         -5.1
  104,    622.4,    47,      74,            6.54,    249.4, 248.69333333333327,         -5.6
  105,    629.5,    89,      76,            6.76,      249, 248.35999999999996,           -6
  106,    637.2,    88,      61,            7.02,    248.6,  248.0133333333333,         -5.8
  107,    645.4,    43,      61,            7.34,      248, 247.67999999999995,         -5.5
  108,    653.7,    22,      61,            7.68,    247.6,  247.3333333333333,         -5.9
  109,    662.2,    15,      31,            7.96,    247.2, 246.98666666666662,         -5.3
  110,    671.1,     0,       0,            8.32,    246.6, 246.63999999999993,         -5.1
  111,    679.3,     3,      64,            8.42,    246.2, 246.29333333333324,         -4.5
  112,    688.8,    10,      64,            8.68,    245.8, 245.95999999999992,         -3.4
  113,    697.9,    12,      30,            8.84,    245.6, 245.63999999999993,         -2.2
  114,    706.5,     0,       0,            8.86,    245.4,  245.3466666666666,         -1.7
  115,    714.9,     2,      39,            8.76,    245.4, 245.05333333333326,         -1.8
  116,    723.2,     6,      49,            8.78,    245.2, 244.77333333333326,         -2.5
  117,    731.4,     7,      52,            8.52,      245,  244.5066666666666,         -3.9
  118,    738.6,    11,      52,            8.14,    244.6, 244.23999999999992,         -3.9
  119,      746,    13,      43,             7.9,    244.2, 243.97333333333327,         -3.9
  120,    754.2,    35,      57,            7.86,      244,  243.7066666666666,         -3.2
  121,    761.9,    73,      65,            7.74,    243.8, 243.45333333333326,           -3
  122,      770,    62,      62,            7.72,    243.6,  243.1999999999999,         -2.9
  123,      779,    29,      57,            8.08,    243.2, 242.97333333333327,         -3.4
  124,    788.3,    17,      56,            8.46,      243, 242.78666666666658,         -3.8
  125,    797.6,    13,      45,            8.68,    242.6, 242.63999999999993,         -3.7
  126,    807.1,     0,       0,            9.04,    242.2, 242.53333333333327,         -3.7
  127,    816.6,     4,      44,            9.32,    241.8, 242.43999999999994,         -2.6
  128,    826.4,    15,      67,            9.48,    241.6, 242.35999999999993,         -1.5
  129,    835.9,    25,      58,            9.52,    241.6, 242.29333333333324,            0
  130,    845.9,    18,      57,            9.66,    241.6, 242.23999999999992,          1.5
  131,    856.3,    14,      57,            9.84,    241.8, 242.19999999999993,            2
  132,    866.3,    12,      22,            9.94,    242.2,  242.1866666666666,          2.6
  133,    875.5,     0,       0,            9.82,    242.4,  242.1866666666666,          2.2
  134,    884.1,     0,       0,            9.64,    242.6, 242.19999999999993,          1.1
  135,      893,     1,      16,            9.42,    242.6, 242.21333333333328,          0.6
  136,    901.3,     5,      49,               9,    242.6, 242.19999999999996,         -0.6
  137,    910.5,     7,      47,            8.84,    242.6,  242.1733333333333,         -0.6
  138,    918.5,     6,      46,             8.6,    242.4, 242.11999999999995,         -0.6
  139,    926.1,     6,      49,             8.4,    242.4, 242.02666666666664,         -1.4
  140,    932.9,     7,      50,            7.98,    242.4, 241.90666666666664,         -1.4
  141,    939.7,    37,      56,            7.68,    242.2, 241.77333333333328,         -2.2
  142,    946.1,   103,      66,            7.12,      242, 241.63999999999996,         -3.8
  143,    953.3,   176,      74,            6.96,    241.8, 241.51999999999998,         -3.6
  144,    959.4,   269,      78,            6.66,    241.4, 241.41333333333333,         -3.4
  145,    967.8,   339,      79,            6.98,    241.2,             241.32,         -3.3
  146,    975.5,   380,      82,            7.16,      241,  241.2133333333333,         -2.5
  147,    983.6,   379,      82,             7.5,    240.8, 241.10666666666665,         -1.8
  148,    991.6,   345,      73,            7.66,    240.6,                241,         -1.2
  149,   1000.3,   333,      68,            8.18,    240.6, 240.89333333333335,            0
  150,   1008.5,   248,      48,            8.14,    240.6, 240.78666666666666,          1.2
  151,   1016.8,   200,      70,            8.26,    240.8,  240.6933333333333,          1.3
  152,   1024.9,   288,      71,            8.26,      241, 240.58666666666664,          0.6
  153,     1032,   301,      71,            8.08,      241,             240.48,            0
  154,   1043.3,   232,      48,             8.6,    240.8,  240.3733333333333,           -1
  155,     1053,   179,      72,             8.9,    240.8, 240.27999999999994,         -1.4
  156,   1063.3,   195,      76,             9.3,    240.6,  240.1733333333333,         -1.5
  157,   1073.6,   190,      77,            9.74,    240.4,  240.0533333333333,         -1.9
  158,   1083.8,   197,      80,           10.36,    240.2, 239.89333333333332,         -2.4
  159,   1094.3,   171,      82,            10.2,      240, 239.70666666666662,         -2.4
  160,     1105,   197,      82,            10.4,    239.6, 239.50666666666663,         -2.4
  161,   1115.7,   223,      83,           10.48,    239.4, 239.29333333333327,         -1.8
  162,   1125.5,   169,      79,           10.38,    239.2, 239.05333333333326,         -1.3
  163,   1138.9,    96,      54,           11.02,    239.2, 238.79999999999993,         -1.3
  164,   1150.7,    20,      51,           11.28,      239, 238.53333333333327,         -1.7
  165,   1161.1,    11,      55,           11.22,    238.8, 238.27999999999994,         -2.3
  166,   1171.5,    66,      84,           11.16,    238.4, 238.03999999999996,         -2.4
  167,     1182,   115,      71,            11.3,    238.2, 237.82666666666665,         -2.9
  168,   1192.3,    73,      53,           10.68,      238, 237.62666666666664,         -2.9
  169,   1202.7,    38,      74,            10.4,    237.6,             237.44,         -3.4
  170,   1212.4,    62,      83,           10.26,    237.2, 237.25333333333336,           -4
  171,   1222.6,    70,      79,           10.22,    236.8,             237.08,           -3
  172,   1232.8,    35,      55,           10.16,    236.4,  236.9466666666667,           -2
  173,   1242.3,    10,      51,              10,    236.4, 236.85333333333335,           -1
  174,   1251.6,     8,      56,            9.78,    236.4, 236.80000000000004,            0
  175,   1260.8,    20,      74,            9.68,    236.4, 236.78666666666672,            0
  176,   1269.6,    46,      83,             9.4,    236.4,  236.8133333333334,            0
  177,   1277.6,    48,      54,            8.96,    236.4, 236.88000000000005,            0
  178,   1281.6,    14,      49,            7.86,    236.4,  236.9866666666667,          1.5
  179,   1285.8,    21,      58,            6.84,    236.4, 237.13333333333335,          2.6
  180,   1295.5,    66,      77,            6.94,    236.8, 237.29333333333338,          3.9
  181,     1301,   156,      84,            6.28,      237, 237.45333333333338,          5.4
  182,     1307,   236,      83,            5.88,    237.4,  237.6266666666667,          5.8
  183,   1311.6,   287,      85,               6,    237.8,  237.8266666666667,          6.2
  184,   1316.2,   357,      87,            6.08,      238, 238.04000000000002,          5.5
  185,   1320.3,   374,      91,            4.96,    238.2, 238.28000000000003,          4.1
  186,   1325.3,   323,      93,            4.86,    238.4, 238.54666666666668,            4
  187,   1331.3,   264,      73,            4.86,    238.6, 238.81333333333336,          2.8
  188,   1336.3,   283,      77,            4.94,    238.8, 239.09333333333333,          2.7
  189,   1341.9,   358,      77,            5.14,    238.8,             239.36,          3.9
  190,   1347.5,   377,      72,            5.44,      239, 239.61333333333332,          3.8
  191,     1352,   394,      70,            5.34,    239.4, 239.86666666666667,          5.5
  192,   1357.4,   362,      68,            5.22,    239.6, 240.10666666666668,          6.4
  193,   1363.8,   345,      69,             5.5,      240, 240.33333333333337,            6
  194,   1369.5,   346,      70,            5.52,    240.4,  240.5466666666667,            7
  195,   1375.3,   357,      72,            5.56,    240.8, 240.76000000000005,          6.2
  196,   1380.2,   343,      73,            5.64,    241.2, 240.96000000000004,          4.9
  197,   1386.4,   327,      73,             5.8,    241.4,  241.1466666666667,            4
  198,   1394.2,   313,      69,            6.08,    241.6, 241.30666666666673,          2.3
  199,   1400.6,   261,      49,            6.22,    241.8, 241.44000000000005,          1.5
  200,   1406.1,   201,      56,            6.16,    241.8,  241.5466666666667,          0.8
  201,   1412.4,   195,      73,            6.44,    241.8,  241.6266666666667,          0.7
  202,   1419.6,   190,      74,            6.64,    241.8,             241.68,            0
  203,   1428.5,   184,      76,            6.86,      242, 241.72000000000006,            0
  204,   1435.8,   113,      76,            7.04,    241.8, 241.76000000000005,            0
  205,   1443.2,    68,      77,            7.42,    241.8, 241.80000000000004,         -1.4
  206,   1450.5,    54,      64,            7.62,    241.8, 241.84000000000003,         -0.7
  207,     1458,    43,      67,            7.68,    241.6, 241.89333333333335,         -0.7
  208,   1465.1,    52,      67,            7.32,    241.6, 241.94666666666666,         -0.7
  209,   1472.6,    48,      67,            7.36,    241.6, 241.98666666666665,          0.7
  210,     1480,     0,       0,            7.36,    241.6, 241.97333333333333,          1.4
  211,   1485.6,     0,       1,            7.02,    241.8, 241.94666666666666,          2.1
  212,   1494.1,    71,      63,            7.22,      242, 241.89333333333332,          2.7
  213,   1501.5,    87,      61,            7.28,    242.2, 241.77333333333328,          2.4
  214,   1509.7,    19,      57,            7.42,    242.4, 241.59999999999997,          1.8
  215,   1518.6,    16,      56,            7.72,    242.6,  241.3733333333333,          0.6
  216,   1528.2,    18,      57,            8.52,    242.6, 241.10666666666663,         -1.6
  217,     1537,    27,      62,            8.58,    242.4,  240.8133333333333,         -3.1
  218,   1546.8,    27,      40,            9.06,    241.8, 240.47999999999996,         -4.1
  219,   1556.9,     9,      40,            9.44,    241.4, 240.11999999999995,         -5.9
  220,     1567,     6,      40,            9.68,      241,  239.7333333333333,         -6.7
  221,   1577.7,     0,       0,             9.9,      240, 239.33333333333331,         -7.4
  222,   1588.9,     0,       0,           10.38,      239, 238.90666666666664,         -7.6
  223,   1600.3,     0,       0,            10.7,    238.2,  238.4933333333333,         -6.2
  224,   1611.8,     4,      51,           10.98,    237.6, 238.10666666666663,         -4.9
  225,   1622.7,     9,      52,           11.14,    237.2, 237.77333333333328,         -3.7
  226,   1633.5,    24,      60,           11.16,    236.8, 237.47999999999996,         -2.9
  227,   1643.4,    41,      67,            10.9,    236.6, 237.23999999999995,           -2
  228,   1653.6,    42,      69,           10.66,    236.4, 237.07999999999996,         -1.5
  229,   1663.1,    21,      53,           10.26,    236.4, 236.99999999999997,         -0.5
  230,   1672.5,    11,      66,            9.96,    236.2, 236.97333333333333,          0.5
  231,   1681.7,    15,      62,            9.64,    236.4,                237,          1.1
  232,   1691.4,    28,      77,             9.6,    236.6, 237.06666666666666,          2.1
  233,   1700.9,    37,      74,            9.46,    236.8, 237.18666666666664,          2.7
  234,   1710.2,    24,      52,            9.42,      237, 237.33333333333334,          2.7
  235,   1719.3,    13,      51,            9.36,    237.4, 237.50666666666666,          2.8
  236,   1727.9,     7,      50,            9.24,    237.6, 237.67999999999998,          2.3
  237,   1736.5,     6,      49,            9.02,    237.8, 237.86666666666667,          1.8
  238,   1744.5,     7,      51,            8.72,    237.8,             238.04,          1.9
  239,     1752,    37,      63,            8.36,      238,              238.2,          2.6
  240,   1759.7,    61,      60,            8.08,    238.2, 238.34666666666666,          3.3
  241,   1767.5,    45,      52,            7.92,    238.6, 238.46666666666667,          3.5
  242,   1774.6,    20,      55,            7.62,    238.8, 238.54666666666665,          2.9
  243,   1780.8,    12,      56,            7.26,      239,              238.6,          1.6
  244,   1787.1,    17,      60,            7.02,      239,  238.6533333333333,          0.8
  245,     1793,    75,      72,            6.66,      239, 238.71999999999997,            0
  246,   1798.6,   214,      73,            6.22,      239, 238.79999999999998,            0
  247,   1804.5,   317,      76,            5.98,      239, 238.89333333333332,         -0.9
  248,   1810.5,   297,      81,            5.94,      239, 238.98666666666665,         -1.7
  249,   1816.5,   201,      85,            5.88,    238.8, 239.10666666666663,         -2.5
  250,     1822,   204,      88,             5.8,    238.6, 239.21333333333328,         -1.7
  251,   1828.3,   322,      91,            5.94,    238.4, 239.33333333333331,            0
  252,   1834.5,   397,      97,               6,    238.6, 239.46666666666664,          2.4
  253,   1840.6,   399,      97,            6.02,    238.8,  239.6133333333333,          4.7
  254,     1847,   352,      96,             6.1,    239.2, 239.75999999999993,          5.4
  255,   1853.8,   257,      85,            6.36,    239.6,  239.9066666666666,          6.7
  256,   1860.6,   254,      77,            6.46,      240, 240.07999999999993,          5.2
  257,   1867.4,   296,      68,            6.58,    240.6, 240.27999999999992,          4.5
  258,   1873.9,   315,      67,            6.66,    240.6,  240.5066666666666,          3.8
  259,   1880.5,   282,      67,             6.7,    240.8, 240.73333333333326,          2.3
  260,   1886.7,   251,      67,            6.58,      241, 240.95999999999992,          2.3
  261,   1893.6,   237,      67,             6.6,    241.2, 241.17333333333326,          1.5
  262,   1900.2,   236,      67,            6.56,    241.2, 241.38666666666663,          1.5
  263,     1907,   230,      66,            6.62,    241.2, 241.58666666666662,          1.5
  264,   1914.1,   230,      65,            6.72,    241.4, 241.77333333333328,          2.2
  265,   1920.7,   229,      64,             6.8,    241.6, 241.98666666666665,            3
  266,   1927.4,   253,      64,            6.76,    241.8, 242.21333333333328,          3.1
  267,   1933.8,   216,      42,            6.72,      242, 242.43999999999997,          3.2
  268,   1939.8,   108,      42,            6.56,    242.2, 242.66666666666663,          4.1
  269,   1945.7,    90,      34,            6.32,    242.4,             242.92,          4.2
  270,   1951.6,   151,      60,            6.18,    242.8, 243.18666666666664,            5
  271,   1957.7,   297,      62,            6.06,      243, 243.46666666666664,          5.7
  272,   1963.7,   356,      63,            5.98,    243.4, 243.74666666666664,          5.6
  273,   1970.1,   362,      64,            6.06,    243.8, 244.02666666666664,          5.5
  274,   1976.4,   378,      65,            6.14,    244.2, 244.29333333333332,          4.6
  275,   1983.3,   361,      66,            6.34,    244.4, 244.54666666666665,          4.6
  276,   1989.6,   311,      67,            6.38,    244.6, 244.79999999999998,          3.8
  277,     1996,   299,      67,            6.46,      245, 245.03999999999996,          4.6
  278,   2002.9,   272,      67,            6.56,    245.2, 245.27999999999994,          4.7
  279,   2009.3,   242,      66,            6.58,    245.6, 245.50666666666663,            4
  280,   2015.3,   258,      67,             6.4,    245.8, 245.71999999999994,          3.2
  281,   2021.3,   302,      68,            6.34,      246, 245.91999999999996,          1.6
  282,   2027.9,   300,      68,            6.38,      246,  246.1066666666666,          1.5
  283,   2034.6,   309,      69,            6.34,      246, 246.29333333333327,          1.5
  284,   2041.2,   324,      71,            6.38,    246.2,  246.4533333333333,          2.3
  285,   2047.8,   339,      73,             6.5,    246.4, 246.59999999999997,            3
  286,   2054.5,   339,      66,            6.64,    246.6, 246.71999999999997,          3.1
  287,   2061.1,   210,      38,            6.64,    246.8, 246.82666666666665,          3.1
  288,   2067.3,    64,      38,            6.54,      247,             246.92,          2.5
  289,   2073.4,    58,      23,            6.44,    247.2, 247.02666666666664,          2.6
  290,   2078.7,    44,      54,            6.18,    247.2, 247.11999999999998,          1.8
  291,     2084,   130,      73,             5.9,    247.4, 247.18666666666664,          0.9
  292,   2089.3,   217,      72,            5.64,    247.4,  247.2133333333333,          0.9
  293,   2094.5,   246,      76,            5.44,    247.4,              247.2,            0
  294,   2100.2,   273,      78,            5.36,    247.4, 247.15999999999997,            0
  295,   2105.9,   278,      80,            5.44,    247.4,  247.0933333333333,          0.9
  296,   2111.4,   302,      83,            5.48,    247.4, 247.01333333333332,            0
  297,   2117.4,   321,      88,            5.62,    247.6, 246.93333333333334,         -0.8
  298,   2123.5,   333,      90,             5.8,    247.4,             246.84,         -2.4
  299,   2129.6,   322,      78,            5.88,    247.2, 246.74666666666664,         -4.7
  300,   2135.9,   274,      73,               6,    246.8, 246.66666666666663,         -4.6
  301,   2142.7,   241,      72,            6.26,    246.4, 246.58666666666662,         -4.5
  302,   2149.7,   231,      67,            6.46,    246.2, 246.51999999999995,           -3
  303,   2156.3,   272,      68,            6.56,      246, 246.47999999999996,         -1.4
  304,     2163,   323,      70,            6.68,      246,  246.4533333333333,         -0.7
  305,   2170.3,   311,      71,            6.88,      246,  246.4533333333333,            0
  306,   2177.4,   322,      73,            6.94,      246, 246.50666666666663,          0.7
  307,   2184.9,   312,      54,            7.04,      246,  246.6133333333333,          0.7
  308,   2192.7,   238,      70,            7.28,    246.2, 246.77333333333328,          1.3
  309,     2199,   180,      72,             7.2,    246.2, 246.95999999999998,          2.6
  310,   2207.9,   175,      74,            7.52,    246.4,  247.1733333333333,          3.3
  311,   2215.4,   233,      77,             7.6,    246.8, 247.39999999999998,          3.8
  312,   2222.8,   277,      80,            7.58,    247.2, 247.63999999999996,          5.3
  313,   2230.3,   280,      80,            7.52,    247.4, 247.90666666666664,          5.3
  314,   2238.1,   230,      79,            7.82,      248,  248.1866666666666,          5.3
  315,   2245.5,   238,      79,            7.52,    248.4, 248.47999999999996,          5.4
  316,   2252.9,   303,      80,             7.5,    248.8, 248.78666666666666,          4.1
  317,   2259.9,   297,      81,            7.42,      249, 249.10666666666663,          3.4
  318,   2267.3,   272,      82,             7.4,    249.2, 249.42666666666662,          2.7
  319,   2274.8,   279,      83,            7.34,    249.4,  249.7333333333333,          3.3
  320,   2282.3,   420,      83,            7.36,    249.6, 250.03999999999996,          3.3
  321,     2290,   435,      82,            7.42,      250, 250.33333333333331,          3.8
  322,   2297.5,   356,      81,            7.52,    250.2,  250.6133333333333,          3.9
  323,     2306,   233,      81,            7.74,    250.6, 250.87999999999997,          3.9
  324,   2313.2,   130,      63,            7.68,    250.8, 251.14666666666662,          4.6
  325,   2320.4,   143,      73,            7.62,    251.2, 251.39999999999998,          4.2
  326,   2327.8,   252,      76,            7.56,    251.6, 251.65333333333328,          4.2
  327,   2334.9,   327,      78,            7.48,    251.8,  251.8933333333333,          4.1
  328,     2342,   444,      83,             7.2,      252,  252.1066666666666,          3.4
  329,   2349.4,   629,      89,            7.24,    252.4,  252.3066666666666,          3.2
  330,   2357.6,   775,      94,            7.44,    252.6,  252.4666666666666,            3
  331,   2366.6,   777,      94,            7.76,    252.8, 252.63999999999993,          1.8
  332,   2375.1,   665,      94,            8.04,      253,  252.8133333333333,          1.8
  333,   2383.2,     0,       0,            8.24,      253, 252.98666666666662,          1.3
  334,   2390.7,   112,      77,            8.26,    253.2, 253.15999999999994,          0.7
  335,   2398.1,   440,      80,             8.1,    253.2,  253.3333333333333,          0.7
  336,   2405.3,   488,      83,            7.74,    253.2, 253.47999999999993,         -0.7
  337,   2410.8,   451,      85,            7.14,    253.2,  253.6266666666666,          0.7
  338,   2419.3,   423,      86,            7.22,      253, 253.77333333333326,            2
  339,   2427.6,   474,      88,            7.38,    253.4, 253.91999999999993,            3
  340,     2436,   526,      90,            7.58,    253.8, 254.07999999999993,          4.3
  341,   2443.9,   548,      91,            7.72,    254.2, 254.23999999999992,          3.7
  342,   2452.1,   529,      87,            8.26,    254.4, 254.42666666666662,          2.6
  343,   2460.1,   506,      75,            8.16,    254.6,  254.6266666666666,          1.8
  344,   2466.8,   514,      77,            7.84,    254.6, 254.83999999999997,          1.7
  345,   2477.4,   608,      79,            8.28,    254.8, 255.10666666666663,          1.7
  346,   2486.4,   519,      80,             8.5,      255, 255.38666666666663,          2.1
  347,   2495.6,   441,      80,             8.7,    255.2, 255.67999999999992,          2.3
  348,   2504.8,   438,      80,            8.94,    255.4, 255.98666666666662,          2.8
  349,   2511.9,   455,      82,            9.02,    255.6, 256.33333333333326,          2.7
  350,     2522,   507,      83,            8.92,      256, 256.69333333333327,          2.9
  351,   2532.4,   569,      83,             9.2,    256.2,             257.08,          3.6
  352,   2539.1,   563,      87,             8.7,    256.4,  257.4933333333333,          4.1
  353,   2550.6,   495,      85,            9.16,      257, 257.91999999999996,          5.4
  354,   2560.6,   454,      80,            9.74,    257.6, 258.34666666666664,          5.8
  355,   2569.6,   562,      77,            9.52,    258.2, 258.75999999999993,          6.1
  356,   2580.4,   609,      78,             9.6,    258.8, 259.15999999999997,          5.7
  357,   2593.1,   605,      79,            10.8,    259.6,  259.5199999999999,          5.1
  358,   2602.7,   598,      81,           10.42,      260,  259.8666666666666,            5
  359,   2613.1,   607,      82,            10.5,    260.4,  260.1866666666666,          4.3
  360,   2624.5,   653,      84,           10.98,      261,  260.4666666666666,          3.7
  361,   2635.1,   654,      84,           10.94,    261.4, 260.71999999999997,          2.8
  362,   2645.6,   615,      85,            10.5,    261.6,  260.9333333333333,          1.4
  363,   2655.9,   589,      85,           10.64,    261.6,  261.1066666666666,            0
  364,   2666.4,   618,      86,           10.66,    261.6, 261.23999999999995,         -0.5
  365,   2677.5,   637,      88,            10.6,    261.4, 261.34666666666664,         -0.9
  366,   2688.7,   641,      90,           10.72,    261.4, 261.43999999999994,         -0.9
  367,   2700.2,   641,      91,           10.92,    261.2,  261.5066666666666,            0
  368,   2712.2,   622,      93,           11.26,    261.2,  261.5466666666666,            0
  369,   2723.8,   564,      94,           11.48,    261.4,  261.5733333333333,          0.4
